stn,time,tre200dx,tre200dn,tre200j0
CGI,20140506,18.5,7.4,16.0
CGI,20140507,15.8,10.6,13.2
CGI,20140508,20.0,5.8,15.9
CGI,20140509,19.7,9.8,17.5
CGI,20140510,19.9,8.6,17.7
CGI,20140511,16.5,6.6,12.8
CGI,20140512,13.4,6.4,11.1
CGI,20140513,12.4,5.3,9.9
CGI,20140514,13.3,4.5,10.0
CGI,20140515,14.5,4.8,11.7
CGI,20140516,16.4,7.5,13.7
CGI,20140517,18.7,9.4,16.5
CGI,20140518,20.5,5.6,16.6
CGI,20140519,22.2,10.2,18.4
CGI,20140520,21.4,8.6,18.9
CGI,20140521,25.0,10.6,21.3
CGI,20140522,21.0,11.0,17.5
CGI,20140523,19.6,9.5,16.1
CGI,20140524,19.8,7.5,16.4
CGI,20140525,19.8,8.5,17.2
CGI,20140526,16.9,11.4,14.7
CGI,20140527,13.5,10.2,12.1
CGI,20140528,17.3,9.2,14.4
CGI,20140529,20.0,7.2,16.8
CGI,20140530,21.3,9.4,18.4
CGI,20140531,19.5,9.2,16.3
CGI,20140601,20.6,7.2,17.5
CGI,20140602,20.5,12.0,18.2
CGI,20140603,19.7,9.6,17.6
CGI,20140604,16.4,10.6,14.5
CGI,20140605,20.4,7.6,17.0
CGI,20140606,24.0,8.8,20.3
CGI,20140607,27.4,12.5,23.2
CGI,20140608,28.6,14.9,25.4
CGI,20140609,30.4,15.4,26.4
CGI,20140610,29.9,16.5,26.3
CGI,20140611,28.6,13.8,24.8
CGI,20140612,27.9,18.3,24.8
CGI,20140613,25.9,14.6,22.7
CGI,20140614,24.5,16.6,21.7
CGI,20140615,22.6,13.7,19.9
CGI,20140616,24.4,14.5,21.4
CGI,20140617,23.3,13.1,20.6
CGI,20140618,21.1,13.1,18.4
CGI,20140619,23.7,10.5,19.9
CGI,20140620,25.4,11.3,22.0
CGI,20140621,26.1,11.9,21.9
CGI,20140622,27.9,14.4,24.0
CGI,20140623,24.3,14.3,21.6
CGI,20140624,20.2,14.5,19.0
CGI,20140625,24.7,12.4,22.1
CGI,20140626,25.2,11.0,21.7
CGI,20140627,26.2,13.0,23.2
CGI,20140628,26.0,14.1,21.8
CGI,20140629,20.0,11.3,15.8
CGI,20140630,20.5,10.4,17.6
CGI,20140701,22.8,8.6,19.5
CGI,20140702,18.2,12.2,16.2
CGI,20140703,25.5,12.7,20.9
CGI,20140704,27.4,14.4,22.4
CGI,20140705,25.2,15.3,21.8
CGI,20140706,29.0,14.8,24.2
CGI,20140707,22.8,15.1,19.5
CGI,20140708,16.9,10.8,14.1
CGI,20140709,15.9,10.8,13.2
CGI,20140710,13.2,10.2,11.9
CGI,20140711,19.6,12.6,16.8
CGI,20140712,23.3,14.3,18.8
CGI,20140713,23.1,14.7,19.8
CGI,20140714,24.5,14.4,19.6
CGI,20140715,25.2,14.1,22.2
CGI,20140716,27.6,13.3,23.4
CGI,20140717,30.0,14.6,25.7
CGI,20140718,30.3,15.4,26.4
CGI,20140719,27.4,16.0,24.7
CGI,20140720,22.9,12.9,20.2
CGI,20140721,17.0,13.3,15.6
CGI,20140722,20.2,15.7,18.8
CGI,20140723,23.3,16.4,21.8
CGI,20140724,23.0,14.1,20.7
CGI,20140725,25.3,12.9,21.9
CGI,20140726,20.5,13.3,17.8
CGI,20140727,25.0,12.1,20.9
CGI,20140728,23.5,15.1,20.1
CGI,20140729,19.4,14.0,16.8
CGI,20140730,17.5,14.1,16.5
CGI,20140731,25.2,13.7,22.4
CGI,20140801,26.6,14.9,23.2
CGI,20140802,25.2,16.6,21.6
CGI,20140803,22.5,14.8,18.8
CGI,20140804,23.9,14.1,21.3
CGI,20140805,24.3,14.2,21.3
CGI,20140806,23.0,12.1,20.6
CGI,20140807,25.0,15.4,21.2
CGI,20140808,27.7,14.8,22.8
CGI,20140809,26.6,17.3,23.0
CGI,20140810,29.0,17.0,24.2
CGI,20140811,21.9,13.5,18.7
CGI,20140812,21.4,11.7,19.0
CGI,20140813,18.6,9.8,15.8
CGI,20140814,19.2,9.0,15.4
CGI,20140815,17.7,11.4,15.0
CGI,20140816,19.1,8.3,15.6
CGI,20140817,22.5,8.2,18.6
CGI,20140818,24.3,12.3,21.3
CGI,20140819,23.4,13.8,19.8
CGI,20140820,20.2,11.4,18.0
CGI,20140821,21.4,10.2,18.3
CGI,20140822,23.1,10.8,19.5
CGI,20140823,20.1,12.4,17.6
CGI,20140824,19.0,10.5,16.8
CGI,20140825,18.1,9.0,15.3
CGI,20140826,20.6,13.9,16.7
CGI,20140827,22.6,14.4,20.2
CGI,20140828,24.5,12.5,20.9
CGI,20140829,23.1,14.8,20.4
CGI,20140830,24.0,15.9,21.5
CGI,20140831,21.5,14.0,19.1
CGI,20140901,20.2,11.6,17.8
CGI,20140902,20.4,12.3,18.2
CGI,20140903,20.4,13.1,17.6
CGI,20140904,21.5,11.3,18.6
CGI,20140905,24.3,12.9,20.4
CGI,20140906,24.4,12.3,21.1
CGI,20140907,25.4,14.6,21.6
CGI,20140908,26.3,14.4,21.7
CGI,20140909,22.8,14.8,19.9
CGI,20140910,21.3,14.2,19.1
CGI,20140911,20.5,11.6,17.7
CGI,20140912,20.0,11.2,17.1
CGI,20140913,21.0,11.1,18.4
CGI,20140914,20.5,11.8,17.8
CGI,20140915,22.4,11.3,18.5
CGI,20140916,23.2,13.5,20.1
CGI,20140917,22.2,13.7,19.8
CGI,20140918,22.3,15.7,19.8
CGI,20140919,19.9,14.8,17.8
CGI,20140920,23.1,14.0,20.1
CGI,20140921,23.2,14.4,19.1
CGI,20140922,18.4,10.8,16.7
CGI,20140923,16.9,8.8,14.4
CGI,20140924,16.4,8.0,13.9
CGI,20140925,17.5,8.0,14.8
CGI,20140926,18.2,7.6,15.0
CGI,20140927,19.6,8.9,16.5
CGI,20140928,20.9,9.7,17.6
CGI,20140929,18.6,11.6,17.1
CGI,20140930,18.6,13.7,17.0
CGI,20141001,20.1,12.3,17.4
CGI,20141002,19.2,12.7,17.3
CGI,20141003,18.8,11.1,16.7
CGI,20141004,20.1,12.1,16.9
CGI,20141005,18.6,11.3,15.9
CGI,20141006,19.2,11.4,16.1
CGI,20141007,19.2,13.4,16.7
CGI,20141008,18.6,13.5,17.0
CGI,20141009,22.9,11.1,19.0
CGI,20141010,19.2,14.6,17.3
CGI,20141011,18.2,11.9,16.4
CGI,20141012,17.0,11.9,15.7
CGI,20141013,16.0,10.7,14.3
CGI,20141014,16.2,9.0,14.1
CGI,20141015,16.5,11.7,14.9
CGI,20141016,16.1,12.0,14.9
CGI,20141017,21.2,12.3,18.6
CGI,20141018,18.9,10.2,15.9
CGI,20141019,22.8,10.2,18.0
CGI,20141020,20.7,11.4,16.9
CGI,20141021,19.6,8.5,17.5
CGI,20141022,9.3,5.1,7.2
CGI,20141023,11.5,2.8,9.3
CGI,20141024,11.7,4.1,9.3
CGI,20141025,13.6,7.7,11.6
CGI,20141026,14.9,6.5,12.4
CGI,20141027,14.1,9.9,12.4
CGI,20141028,14.6,7.2,12.3
CGI,20141029,14.8,5.7,11.7
CGI,20141030,15.3,6.1,12.2
CGI,20141031,14.7,5.9,11.7
CGI,20141101,15.2,5.6,11.9
CGI,20141102,15.6,5.0,11.5
CGI,20141103,15.4,6.8,10.5
CGI,20141104,16.2,6.8,12.0
CGI,20141105,6.8,5.7,6.1
CGI,20141106,9.9,2.8,7.8
CGI,20141107,9.8,1.9,7.1
CGI,20141108,10.8,2.0,8.1
CGI,20141109,9.5,2.8,8.2
CGI,20141110,10.2,7.7,9.3
CGI,20141111,9.5,7.5,8.7
CGI,20141112,9.6,7.9,9.0
CGI,20141113,12.1,6.4,9.4
CGI,20141114,9.5,6.8,8.8
CGI,20141115,8.9,6.6,8.2
CGI,20141116,10.8,6.6,9.3
CGI,20141117,7.3,5.0,6.4
CGI,20141118,7.9,3.7,6.9
CGI,20141119,9.9,2.7,8.1
CGI,20141120,9.5,2.6,7.2
CGI,20141121,8.4,4.0,6.9
CGI,20141122,6.9,4.5,6.0
CGI,20141123,8.1,5.3,7.2
CGI,20141124,10.6,6.3,8.7
CGI,20141125,10.5,7.5,9.5
CGI,20141126,10.6,8.3,9.7
CGI,20141127,10.4,7.6,9.4
CGI,20141128,8.7,6.2,7.8
CGI,20141129,6.3,4.5,5.7
CGI,20141130,6.7,3.7,5.9
CGI,20141201,5.8,4.1,5.1
CGI,20141202,5.6,4.0,4.9
CGI,20141203,6.3,4.6,5.6
CGI,20141204,6.7,4.9,6.0
CGI,20141205,6.7,4.4,5.9
CGI,20141206,5.8,4.1,5.1
CGI,20141207,5.8,3.5,4.9
CGI,20141208,6.8,1.5,5.3
CGI,20141209,5.4,-1.2,3.6
CGI,20141210,4.3,-1.6,2.1
CGI,20141211,6.4,2.9,5.3
CGI,20141212,8.7,0.9,6.0
CGI,20141213,11.9,4.4,9.0
CGI,20141214,10.7,5.0,7.6
CGI,20141215,11.9,4.6,8.8
CGI,20141216,8.3,5.0,7.1
CGI,20141217,6.1,2.8,4.4
CGI,20141218,9.6,5.0,7.8
CGI,20141219,13.3,4.7,10.2
CGI,20141220,11.7,4.4,9.0
CGI,20141221,7.7,-0.1,5.4
CGI,20141222,9.2,-1.5,4.6
CGI,20141223,8.9,-0.7,5.1
CGI,20141224,8.8,2.4,6.4
CGI,20141225,10.8,1.5,7.2
CGI,20141226,6.1,-1.3,3.5
CGI,20141227,3.1,-2.3,1.5
CGI,20141228,1.4,-3.4,0.0
CGI,20141229,-1.8,-7.8,-3.7
CGI,20141230,1.9,-6.1,0.2
CGI,20141231,2.5,-1.2,1.3
CGI,20150101,1.2,-4.9,-0.6
CGI,20150102,3.7,-4.8,0.0
CGI,20150103,9.6,-1.1,4.3
CGI,20150104,10.9,0.1,8.2
CGI,20150105,4.0,-2.0,1.9
CGI,20150106,0.2,-3.5,-0.9
CGI,20150107,3.8,-3.8,-0.1
CGI,20150108,7.4,-1.7,4.0
CGI,20150109,9.0,2.1,6.7
CGI,20150110,15.0,7.6,12.6
CGI,20150111,11.3,-0.2,5.2
CGI,20150112,8.4,-1.2,3.8
CGI,20150113,12.1,-1.2,8.7
CGI,20150114,10.1,3.1,8.3
CGI,20150115,10.7,3.4,8.2
CGI,20150116,8.1,2.4,5.6
CGI,20150117,4.5,-1.2,3.2
CGI,20150118,2.3,-3.3,0.2
CGI,20150119,2.9,-0.3,1.5
CGI,20150120,2.4,-0.3,1.2
CGI,20150121,3.3,0.8,2.2
CGI,20150122,2.9,0.8,2.2
CGI,20150123,2.3,1.0,1.3
CGI,20150124,3.1,0.2,1.7
CGI,20150125,3.7,0.3,2.1
CGI,20150126,1.5,-0.5,0.6
CGI,20150127,4.3,-1.1,2.0
CGI,20150128,3.0,-1.9,1.4
CGI,20150129,3.8,1.5,2.6
CGI,20150130,4.2,-0.6,0.5
CGI,20150131,1.0,-4.9,-0.8
CGI,20150201,2.2,-0.9,0.6
CGI,20150202,2.1,-3.4,0.4
CGI,20150203,0.6,-5.0,-0.5
CGI,20150204,-0.8,-2.2,-1.3
CGI,20150205,-1.3,-2.5,-1.8
CGI,20150206,-1.1,-2.2,-1.6
CGI,20150207,-1.6,-5.3,-2.3
CGI,20150208,4.1,-8.8,1.3
CGI,20150209,3.8,-1.1,1.7
CGI,20150210,4.0,-3.8,1.7
CGI,20150211,4.7,-4.1,1.5
CGI,20150212,4.7,-3.5,0.9
CGI,20150213,7.2,-2.0,2.9
CGI,20150214,7.4,2.6,5.0
CGI,20150215,7.4,2.0,5.3
CGI,20150216,4.2,-0.7,2.0
CGI,20150217,3.1,0.5,1.9
CGI,20150218,1.7,-0.1,1.0
CGI,20150219,6.1,-0.9,2.7
CGI,20150220,11.2,-0.8,6.9
CGI,20150221,6.4,0.0,1.4
CGI,20150222,5.9,-1.1,3.7
CGI,20150223,6.3,-2.0,2.6
CGI,20150224,6.7,1.9,4.6
CGI,20150225,7.6,0.8,5.6
CGI,20150226,5.4,-1.3,3.5
CGI,20150227,6.0,2.0,4.2
CGI,20150228,6.3,0.3,4.5
CGI,20150301,8.3,1.5,5.6
CGI,20150302,11.3,3.8,9.4
CGI,20150303,11.8,1.6,8.3
CGI,20150304,7.8,2.8,4.8
CGI,20150305,6.6,1.1,4.9
CGI,20150306,9.3,2.2,6.6
CGI,20150307,9.9,-1.0,6.3
CGI,20150308,12.0,0.0,8.0
CGI,20150309,14.6,2.0,9.7
CGI,20150310,13.1,1.1,9.3
CGI,20150311,14.1,5.1,11.5
CGI,20150312,11.7,3.3,8.8
CGI,20150313,10.1,-1.6,6.2
CGI,20150314,10.1,0.4,6.9
CGI,20150315,7.8,0.7,5.7
CGI,20150316,12.5,2.8,8.5
CGI,20150317,15.1,2.7,10.8
CGI,20150318,16.3,3.4,12.0
CGI,20150319,16.8,4.3,12.7
CGI,20150320,12.1,3.9,9.9
CGI,20150321,9.3,5.1,8.1
CGI,20150322,7.7,3.1,5.6
CGI,20150323,13.4,3.0,9.0
CGI,20150324,15.0,2.8,11.1
CGI,20150325,10.1,4.9,7.7
CGI,20150326,8.9,4.6,7.1
CGI,20150327,12.7,5.2,9.8
CGI,20150328,10.9,0.6,8.0
CGI,20150329,11.2,7.5,9.5
CGI,20150330,14.6,7.8,11.8
CGI,20150331,14.2,8.1,12.7
CGI,20150401,8.2,3.5,6.5
CGI,20150402,7.7,4.0,6.4
CGI,20150403,9.4,5.0,7.7
CGI,20150404,9.3,4.1,7.8
CGI,20150405,8.3,3.2,6.4
CGI,20150406,10.4,2.7,7.9
CGI,20150407,11.6,3.5,8.8
CGI,20150408,14.6,0.4,10.3
CGI,20150409,17.5,2.5,13.1
CGI,20150410,19.4,4.9,15.0
CGI,20150411,16.9,8.6,13.4
CGI,20150412,18.9,5.4,14.9
CGI,20150413,20.6,5.8,16.9
CGI,20150414,20.6,6.0,16.4
CGI,20150415,20.3,6.2,16.7
CGI,20150416,17.4,8.8,14.0
CGI,20150417,14.9,10.4,13.0
CGI,20150418,13.3,6.9,11.8
CGI,20150419,12.4,5.3,9.6
CGI,20150420,18.0,4.2,14.4
CGI,20150421,19.8,7.9,16.3
CGI,20150422,21.1,6.5,17.2
CGI,20150423,20.9,5.9,16.4
CGI,20150424,21.1,6.3,17.5
CGI,20150425,18.4,11.0,15.2
CGI,20150426,16.8,10.1,14.4
CGI,20150427,18.8,8.9,15.8
CGI,20150428,11.9,5.0,9.3
CGI,20150429,14.4,2.9,11.0
CGI,20150430,17.1,4.0,14.3
CGI,20150501,13.5,10.6,12.6
CGI,20150502,19.4,11.1,15.6
CGI,20150503,18.0,11.7,15.2
CGI,20150504,18.5,13.9,16.1
CGI,20150505,18.2,12.5,15.9
CGI,20150506,19.2,10.4,16.3
CGI,20150507,18.0,7.2,15.6
CGI,20150508,17.5,6.3,14.7
CGI,20150509,20.1,10.9,17.7
CGI,20150510,21.6,7.6,18.2
CGI,20150511,23.7,7.7,19.4
CGI,20150512,27.3,10.8,22.9
CGI,20150513,28.5,16.1,24.8
CGI,20150514,23.3,9.1,20.3
CGI,20150515,9.2,7.0,8.0
CGI,20150516,20.0,8.5,16.0
CGI,20150517,20.3,8.5,18.0
CGI,20150518,23.9,8.9,19.6
CGI,20150519,16.4,7.8,14.9
CGI,20150520,12.8,7.8,11.1
CGI,20150521,13.8,6.3,11.7
CGI,20150522,17.3,9.7,15.0
CGI,20150523,18.9,11.9,16.5
CGI,20150524,21.6,10.7,18.5
CGI,20150525,20.4,11.3,17.3
CGI,20150526,17.2,9.7,14.8
CGI,20150527,18.5,9.1,16.0
CGI,20150528,22.2,5.9,18.1
CGI,20150529,24.7,9.9,21.2
CGI,20150530,22.5,11.8,19.8
CGI,20150531,24.2,11.1,20.7
CGI,20150601,24.0,12.5,21.2
CGI,20150602,26.2,15.0,23.1
CGI,20150603,27.9,13.3,24.4
CGI,20150604,29.7,13.9,25.4
CGI,20150605,30.4,15.6,26.6
CGI,20150606,29.8,15.2,25.2
CGI,20150607,28.3,15.8,23.7
CGI,20150608,23.3,16.1,20.4
CGI,20150609,19.5,14.8,17.7
CGI,20150610,21.9,13.8,18.5
CGI,20150611,26.3,12.7,22.2
CGI,20150612,25.6,13.8,21.6
CGI,20150613,25.7,13.5,22.4
CGI,20150614,21.8,14.7,19.2
CGI,20150615,22.4,14.9,18.7
CGI,20150616,21.9,15.1,19.8
CGI,20150617,24.0,13.3,21.2
CGI,20150618,24.2,10.7,20.1
CGI,20150619,22.5,13.5,19.7
CGI,20150620,20.9,10.2,18.1
CGI,20150621,22.0,10.2,18.8
CGI,20150622,25.5,12.9,22.8
CGI,20150623,21.5,10.4,18.8
CGI,20150624,22.7,10.5,19.6
CGI,20150625,25.5,10.8,21.9
CGI,20150626,26.8,12.4,23.1
CGI,20150627,28.1,14.1,24.8
CGI,20150628,27.7,14.0,24.4
CGI,20150629,29.0,14.8,25.3
CGI,20150630,31.0,15.4,26.9
CGI,20150701,34.1,16.9,29.2
CGI,20150702,35.0,19.3,30.5
CGI,20150703,34.0,19.7,29.7
CGI,20150704,35.8,19.9,31.6
CGI,20150705,36.3,19.9,31.2
CGI,20150706,32.5,22.9,29.2
CGI,20150707,38.0,20.8,31.2
CGI,20150708,25.1,16.3,22.7
CGI,20150709,24.9,14.3,22.0
CGI,20150710,28.0,15.9,24.0
CGI,20150711,32.2,15.9,28.9
CGI,20150712,30.5,17.6,26.5
CGI,20150713,28.8,19.4,25.9
CGI,20150714,31.2,19.2,27.2
CGI,20150715,31.3,17.1,27.4
CGI,20150716,35.0,18.1,30.0
CGI,20150717,34.0,21.0,30.3
CGI,20150718,28.0,18.3,24.4
CGI,20150719,32.0,19.9,28.8
CGI,20150720,32.2,19.4,28.1
CGI,20150721,33.7,19.0,29.8
CGI,20150722,33.2,18.9,27.9
CGI,20150723,27.9,18.3,24.6
CGI,20150724,31.2,17.7,26.7
CGI,20150725,23.6,15.1,20.8
CGI,20150726,20.1,13.0,18.6
CGI,20150727,24.1,13.8,21.9
CGI,20150728,23.6,16.6,21.2
CGI,20150729,20.0,15.3,18.7
CGI,20150730,21.3,11.7,19.3
CGI,20150731,22.7,14.3,20.5
CGI,20150801,18.7,14.5,17.1
CGI,20150802,25.1,13.2,21.7
CGI,20150803,29.2,15.4,25.3
CGI,20150804,26.5,17.4,23.5
CGI,20150805,29.9,15.8,25.2
CGI,20150806,33.7,18.3,28.6
CGI,20150807,34.8,19.1,30.4
CGI,20150808,31.3,18.9,26.9
CGI,20150809,21.8,18.4,20.2
CGI,20150810,26.7,17.9,23.3
CGI,20150811,28.6,18.8,25.1
CGI,20150812,31.3,18.3,27.4
CGI,20150813,30.8,17.4,24.5
CGI,20150814,23.5,16.6,19.8
CGI,20150815,19.8,13.8,18.3
CGI,20150816,19.2,12.9,16.2
CGI,20150817,21.3,14.1,19.0
CGI,20150818,20.7,13.5,18.8
CGI,20150819,20.7,12.3,18.1
CGI,20150820,22.3,9.9,19.1
CGI,20150821,25.3,12.4,21.8
CGI,20150822,25.4,12.3,21.7
CGI,20150823,21.4,14.3,19.3
CGI,20150824,17.9,14.8,16.5
CGI,20150825,21.7,12.3,18.8
CGI,20150826,24.2,10.2,20.0
CGI,20150827,28.8,14.0,24.4
CGI,20150828,30.2,17.4,25.7
CGI,20150829,28.5,16.1,25.2
CGI,20150830,29.7,17.7,26.1
CGI,20150831,30.5,16.8,26.6
CGI,20150901,22.2,15.2,19.8
CGI,20150902,21.6,13.1,19.3
CGI,20150903,20.4,12.7,18.0
CGI,20150904,20.4,12.2,18.0
CGI,20150905,16.3,10.9,14.9
CGI,20150906,19.0,9.8,15.8
CGI,20150907,19.9,10.5,16.8
CGI,20150908,19.8,10.9,16.7
CGI,20150909,21.9,10.2,18.3
CGI,20150910,21.1,9.8,17.5
CGI,20150911,23.5,9.1,18.6
CGI,20150912,22.6,11.5,18.7
CGI,20150913,21.1,14.6,18.4
CGI,20150914,19.6,12.4,16.5
CGI,20150915,18.0,11.3,15.8
CGI,20150916,25.1,13.1,18.2
CGI,20150917,23.3,10.2,13.4
CGI,20150918,18.9,10.0,15.6
CGI,20150919,17.5,9.1,14.9
CGI,20150920,19.2,8.9,16.6
CGI,20150921,17.0,7.8,14.4
CGI,20150922,17.3,9.3,15.3
CGI,20150923,13.1,8.9,11.6
CGI,20150924,17.6,8.1,15.0
CGI,20150925,18.4,6.8,15.4
CGI,20150926,17.8,10.6,15.4
CGI,20150927,16.2,11.9,14.7
CGI,20150928,16.7,9.8,13.8
CGI,20150929,14.9,8.4,12.6
CGI,20150930,15.1,5.8,12.5
CGI,20151001,15.2,8.7,12.2
CGI,20151002,16.2,6.6,13.4
CGI,20151003,15.7,9.1,13.7
CGI,20151004,16.6,7.0,13.4
CGI,20151005,16.7,11.2,14.9
CGI,20151006,16.3,12.4,14.8
CGI,20151007,15.8,8.5,14.2
CGI,20151008,15.8,6.7,12.9
CGI,20151009,16.4,9.9,14.2
CGI,20151010,13.7,9.0,12.3
CGI,20151011,15.4,8.2,13.4
CGI,20151012,13.9,6.9,12.6
CGI,20151013,14.5,5.9,12.0
CGI,20151014,9.7,3.2,8.0
CGI,20151015,6.5,5.2,5.8
CGI,20151016,9.1,3.7,7.2
CGI,20151017,11.7,2.8,8.7
CGI,20151018,12.0,6.8,10.0
CGI,20151019,12.0,7.1,9.9
CGI,20151020,12.1,4.0,9.4
CGI,20151021,12.4,4.2,10.0
CGI,20151022,11.0,3.6,9.0
CGI,20151023,13.7,7.0,11.2
CGI,20151024,13.4,7.8,11.3
CGI,20151025,16.2,8.6,13.4
CGI,20151026,11.1,5.7,10.4
CGI,20151027,11.6,8.2,9.9
CGI,20151028,12.1,7.2,10.6
CGI,20151029,14.3,8.4,11.5
CGI,20151030,12.9,6.8,10.9
CGI,20151031,10.3,5.3,9.4
CGI,20151101,11.6,4.2,9.2
CGI,20151102,9.8,5.8,8.0
CGI,20151103,9.7,4.7,8.2
CGI,20151104,11.2,4.8,9.8
CGI,20151105,12.6,5.9,10.2
CGI,20151106,15.3,6.5,12.0
CGI,20151107,16.0,6.5,12.7
CGI,20151108,16.8,6.2,12.3
CGI,20151109,18.6,6.5,13.8
CGI,20151110,15.5,6.6,12.4
CGI,20151111,9.6,4.3,8.0
CGI,20151112,9.3,5.8,8.0
CGI,20151113,10.6,4.4,7.3
CGI,20151114,13.8,5.6,10.4
CGI,20151115,14.3,5.1,11.2
CGI,20151116,15.3,5.2,11.0
CGI,20151117,15.8,5.3,12.8
CGI,20151118,16.9,6.6,14.0
CGI,20151119,16.2,6.9,13.2
CGI,20151120,14.4,8.8,12.2
CGI,20151121,9.0,0.2,3.9
CGI,20151122,5.2,-0.9,2.6
CGI,20151123,5.0,-0.6,2.6
CGI,20151124,3.3,-3.3,1.1
CGI,20151125,4.3,0.7,3.1
CGI,20151126,6.7,1.9,4.5
CGI,20151127,4.8,-1.6,3.4
CGI,20151128,5.5,-1.5,3.1
CGI,20151129,6.3,0.8,3.7
CGI,20151130,11.2,5.6,9.0
CGI,20151201,10.7,1.7,8.2
CGI,20151202,6.3,0.2,3.6
CGI,20151203,3.1,-0.3,2.3
CGI,20151204,5.3,-1.2,3.2
CGI,20151205,5.8,2.5,5.1
CGI,20151206,10.8,-0.1,5.7
CGI,20151207,6.8,3.2,5.6
CGI,20151208,4.6,2.8,3.7
CGI,20151209,9.8,3.9,7.5
CGI,20151210,6.0,0.1,4.1
CGI,20151211,10.0,-1.1,6.0
CGI,20151212,7.2,-0.3,4.1
CGI,20151213,5.6,-1.5,2.8
CGI,20151214,4.7,1.2,3.4
CGI,20151215,3.9,0.3,2.3
CGI,20151216,8.5,3.8,6.8
CGI,20151217,5.1,1.6,3.6
CGI,20151218,7.0,2.1,4.9
CGI,20151219,5.5,1.8,4.4
CGI,20151220,9.6,0.5,4.0
CGI,20151221,10.3,3.6,9.3
CGI,20151222,9.1,3.3,6.7
CGI,20151223,11.4,3.2,8.3
CGI,20151224,10.9,2.9,7.2
CGI,20151225,10.3,2.5,7.4
CGI,20151226,8.4,0.7,5.3
CGI,20151227,3.2,-1.2,1.3
CGI,20151228,1.9,-1.0,0.9
CGI,20151229,4.8,-1.6,1.8
CGI,20151230,5.8,0.7,4.7
CGI,20151231,7.5,3.0,6.6
CGI,20160101,6.7,3.0,5.6
CGI,20160102,5.7,2.6,5.1
CGI,20160103,5.5,1.5,4.3
CGI,20160104,6.9,2.2,5.9
CGI,20160105,8.8,3.8,6.5
CGI,20160106,6.3,3.0,4.6
CGI,20160107,10.4,1.9,5.1
CGI,20160108,6.3,4.3,5.3
CGI,20160109,8.5,4.8,7.4
CGI,20160110,8.5,5.5,6.4
CGI,20160111,11.4,4.4,8.6
CGI,20160112,6.9,3.0,5.2
CGI,20160113,4.7,-1.0,3.6
CGI,20160114,5.1,-2.5,0.0
CGI,20160115,4.0,-2.7,1.6
CGI,20160116,2.6,-2.0,0.7
CGI,20160117,-0.1,-4.4,-1.1
CGI,20160118,-2.5,-6.3,-3.6
CGI,20160119,1.6,-3.9,-0.6
CGI,20160120,2.9,0.8,2.3
CGI,20160121,4.4,-0.8,3.0
CGI,20160122,5.0,-1.1,2.1
CGI,20160123,9.6,1.3,6.8
CGI,20160124,6.8,-0.5,4.3
CGI,20160125,8.9,-0.9,5.2
CGI,20160126,8.8,1.2,5.8
CGI,20160127,9.3,1.1,6.4
CGI,20160128,11.7,3.0,8.7
CGI,20160129,12.2,3.2,9.6
CGI,20160130,12.1,1.5,8.9
CGI,20160131,10.0,7.1,8.9
CGI,20160201,14.0,6.2,11.5
CGI,20160202,11.7,4.6,9.2
CGI,20160203,8.7,1.5,5.5
CGI,20160204,5.4,0.7,3.2
CGI,20160205,7.6,0.2,4.4
CGI,20160206,8.3,-0.4,3.7
CGI,20160207,9.7,2.1,5.1
CGI,20160208,9.7,2.2,7.5
CGI,20160209,9.9,3.5,8.3
CGI,20160210,3.7,0.2,2.7
CGI,20160211,4.2,-2.4,1.8
CGI,20160212,3.8,-0.1,0.4
CGI,20160213,8.5,2.4,5.1
CGI,20160214,8.0,0.8,5.9
CGI,20160215,5.1,0.4,3.3
CGI,20160216,3.7,2.2,3.0
CGI,20160217,4.9,1.7,3.5
CGI,20160218,7.3,1.1,5.0
CGI,20160219,5.9,0.6,4.3
CGI,20160220,7.0,-1.4,3.7
CGI,20160221,16.8,4.4,13.2
CGI,20160222,13.9,5.7,10.9
CGI,20160223,9.4,0.9,7.6
CGI,20160224,4.3,-1.0,2.3
CGI,20160225,8.6,1.1,6.8
CGI,20160226,5.4,-0.2,3.6
CGI,20160227,7.6,0.1,4.9
CGI,20160228,6.3,1.8,4.8
CGI,20160229,6.2,2.3,5.0
CGI,20160301,8.1,1.3,5.8
CGI,20160302,8.5,2.3,6.2
CGI,20160303,3.5,0.1,1.6
CGI,20160304,6.0,-0.2,2.4
CGI,20160305,6.2,1.5,3.6
CGI,20160306,4.8,-0.3,2.5
CGI,20160307,5.9,-2.8,2.4
CGI,20160308,4.4,-0.9,2.6
CGI,20160309,5.5,-2.2,2.8
CGI,20160310,9.4,-0.1,6.2
CGI,20160311,9.5,3.2,7.4
CGI,20160312,9.6,1.7,6.5
CGI,20160313,8.2,4.6,6.6
CGI,20160314,9.2,-0.1,6.7
CGI,20160315,9.3,-1.1,6.0
CGI,20160316,5.2,0.2,3.1
CGI,20160317,11.9,-1.3,7.5
CGI,20160318,13.3,-0.1,9.1
CGI,20160319,13.8,-0.3,9.7
CGI,20160320,12.8,1.3,9.1
CGI,20160321,11.4,3.1,8.7
CGI,20160322,11.8,4.2,9.0
CGI,20160323,10.6,5.0,8.4
CGI,20160324,11.9,4.0,9.4
CGI,20160325,8.8,4.2,7.5
CGI,20160326,14.5,1.0,10.8
CGI,20160327,9.8,1.2,8.6
CGI,20160328,12.1,1.6,8.9
