165,13/6/2020,03:27:59,26.9,99.8,42.5,6.94563E-08,1.85101E-05,,296.335,0,121.289,0,403.796,829.132,939.628,1806.301,1963.323,2696.475,3042.432,3249.015,3551.62,5069.826,4326.537,4822.1,5218.667,4987.821,5694.363,5487.42,5728.849,5776.735,5706.811,6364.544,6387.685,6127.476,7195.555,6612.164,6582.395,7296.345,6496.889,7507.928,7238.226,7882.108,7806.153,8085.078,6768.777,7397.781,7889.902,7612.723,7488.125,7090.3,6650.634,6727.785,7231.364,6463.796,5782.037,5413.561,5534.724,5223.311,5275.627,4734.719,4239.419,4508.207,4141.22,3909.263,3818.727,3302.701,3381.963,3589.239,3462.746,3507.659,3133.257,3081.393,3105.449,3324.552,3100.239,2625.577,2833.743,2754.771,2323.075,2126.19,2349.703,1890.549,1920.432,1897.565,1698.942,1420.744,1579.065,1552.611,1214.086,1117.572,1262.194,904.952,713.062,641.508,557.199,604.754,626.122,370.921,442.189,397.328,380.656,321.887,333.716,181.936,133.596,101.941,17.185,34.991,53.453,18.153,55.509,18.74,0,19.505,0,20.192,0,0,300,8,50,1,3,0.324,0,11.49,9658.62,14.3,749.9,1,3.93,7.47,780.9,ON,56.605,78.688,60.929,51.397,1.984,5589.196,Long Term,MASIN,,,,,Normal Scan,
166,13/6/2020,03:33:29,26.9,99.8,42.4,6.94563E-08,1.85101E-05,,148.167,400.78,0,0,511.992,640.959,1191.769,706.807,2174.747,3039.855,2636.321,2751.885,3231.924,2960.805,3977.998,3882.844,4827.527,4218.617,5129.639,5460.927,6481.124,6140.029,6036.135,5437.896,6422.905,7135.854,6445.769,6549.016,7377.592,6380.111,6865.9,7054.488,7417.131,8136.614,7233.368,8033.416,7691.528,7638.79,7670.261,7664.097,7616.34,7203.687,7622.659,6978.098,6439.074,5841.853,6820.864,5811.936,5048.757,5209.177,4891.013,4344.376,4212.328,4292.789,4047.707,3782.557,3670.776,3871.587,3535.937,3350.47,3792.255,3355.084,3364.526,3213.643,2781.629,2809.52,3049.702,2674.247,2657.062,2582.77,2533.383,2189.905,2286.162,1959.652,1954.04,1883.297,1884.78,1385.769,1883.125,1037.937,1147.919,1231.397,1045.808,766.896,787.493,613.006,774.06,704.74,431.342,510.687,472.678,325.153,218.961,254.25,176.357,165.512,150.296,67.961,137.485,69.981,89.089,36.307,55.509,0,19.114,0,19.771,0,0,0,300,8,50,1,3,0.324,0,11.49,9658.62,14.3,749.9,1,3.93,7.47,780.9,ON,57.198,79.183,61.678,47.829,1.968,5497.622,Long Term,MASIN,,,,,Normal Scan,
167,13/6/2020,03:38:59,26.8,99.9,42.3,6.93574E-08,1.85054E-05,,0,266.8,0,331.017,504.123,554.452,928.144,1654.136,1968.907,2148.049,2194.918,3364.25,2488.917,2958.354,4328.519,4136.585,5870.454,5552.801,5280.286,5952.436,5773.858,5977.12,5785.733,5919.792,5556.475,6822.135,6974.577,8334.513,7752.637,7156.767,7761.745,8484.122,7868.06,7768.361,7876.769,8082.773,7514.477,8056.823,8413.288,8227.026,7455.437,7406.671,7105.397,6658.883,6801.711,6391.915,6353.243,6025.154,5749.17,5376.137,5204.31,4838.616,4683.13,4212.54,4210.849,3886.661,3997.05,3544.269,3531.285,3483.154,3481.769,3061.718,3431.993,3067.412,3261.761,2877.695,3088.732,3107.667,2560.751,2935.427,2612.534,2718.34,2343.414,2000.05,1848.058,1901.69,1922.348,1675.971,1531.463,1444.398,1507.074,1267.908,875.808,946.377,681.232,692.377,772.154,422.956,547.499,420.473,442.094,278.648,375.284,206.536,161.471,197.001,183.664,33.974,68.729,52.476,89.073,36.3,55.498,37.472,38.222,9.612,10.024,0,0,0,300,8,50,1,3,0.324,0,11.51,9658.48,14.3,749.9,1,3.93,7.47,780.9,ON,56.842,78.956,61.606,44.508,1.962,5699.827,Long Term,MASIN,,,,,Normal Scan,
168,13/6/2020,03:44:29,26.8,99.8,42.3,6.94269E-08,1.85054E-05,,0,0,0,220.866,201.816,92.479,1021.16,977.898,1275.282,1280.415,2481.177,3243.892,2492.165,3241.619,3224.012,3747.099,4382.761,4591.884,4545.032,5143.293,4904.304,5259.354,6217.792,5306.407,6143.057,6463.437,6179.558,7012.987,7088.475,7491.398,6776.39,7043.903,7627.21,7523.493,8887.631,8023.446,8005.027,7547.7,7660.591,7662.367,7648.511,7456.125,7129.575,7478.275,6863.017,6028.809,6939.36,5369.966,5418.581,5352.772,5166.606,5069.824,4914.468,4717.38,3977.296,4294.123,3854.992,3587.644,3603.562,3160.412,3804.733,3611.115,3150.942,2835.39,3363.368,3340.862,2745.805,3011.613,2860.678,2476.488,2614.026,2108.933,2072.345,2273.091,2268.479,1877.637,1913.125,1942.841,1710.52,1625.415,1272.69,1168.788,1091.968,953.22,759.029,776.849,641.328,565.819,567.646,445.211,381.167,320.496,270.554,227.035,205.288,164.189,66.794,50.968,120.293,82.42,94.23,18.152,18.502,18.739,0,9.456,10.185,0,20.477,0,300,8,50,1,3,0.324,0,11.5,9656.84,14.3,749.9,1,3.93,7.47,780.8,ON,58.903,81.182,63.752,49.581,1.948,5483.556,Long Term,MASIN,,,,,Normal Scan,
169,13/6/2020,03:49:59,26.8,99.9,42.3,6.93574E-08,1.85054E-05,,443.832,0,242.247,0,100.825,277.217,680.258,627.602,1097.223,1541.946,1128.802,2500.496,2148.059,2550.306,2500.893,3348.694,3664.694,4174.369,4964.32,3783.623,4881.4,4704.05,5184.236,5571.186,5231.708,6493.412,6249.867,6571.563,6378.227,7067.629,7315.69,7258.597,7529.865,7930.686,8190.077,8101.189,8186.889,7946.274,8111.303,7952.341,7238.128,7225.519,6830.218,6897.634,7048.736,6478.264,6062.857,5965.403,5432.134,5241.738,4941.318,4584.608,4915.861,4148.891,4471.058,4312.61,4044.994,3935.515,3446.16,3595.677,3620.093,2956.132,3363.176,3289.99,3439.651,3139.776,3217.47,2857.864,2544.809,2539.61,2772.443,2471.881,2170.789,2222.801,2308.073,2193.273,1509.765,1865.7,1582.027,1290.872,1329.041,1346.469,1139.37,799.358,921.101,719.585,704.581,499.558,547.498,451.557,364.824,445.72,206.526,254.198,145.327,147.75,116.875,84.935,154.64,87.461,53.444,54.451,18.499,56.209,57.332,0,0,0,0,0,300,8,50,1,3,0.324,0,11.51,9658.48,14.3,749.9,1,3.93,7.47,780.9,ON,59.936,82.888,65.356,49.581,1.938,5336.116,Long Term,MASIN,,,,,Normal Scan,
170,13/6/2020,03:55:29,26.8,99.9,42.2,6.93574E-08,1.85054E-05,,295.888,133.4,121.123,0,201.649,277.217,680.25,235.351,1380.192,1279.57,1066.073,1714.293,1953.573,2397.331,2207.224,2414.061,3116.342,3566.211,3749.781,3829.077,3982.374,5057.455,4629.047,5690.462,5916.53,5407.348,5833.623,5863.888,5983.09,6789.277,6898.185,6788.438,7483.8,7282.329,8197.865,8383.667,7592.917,8078.615,7595.217,7661.705,7781.703,7586.718,7141.384,6519.56,6513.041,6322.399,5698.009,5510.476,5573.581,5158.621,5182.365,5078.086,4946.672,4377.214,4038.735,4375.951,4784.496,4036.077,3927.049,3629.602,3609.739,3601.581,3549.491,3198.205,3226.276,2891.314,2941.09,2991.759,2991.439,2665.557,2408.344,2715.808,2424.529,2223.499,1871.179,1685.589,1916.528,2021.245,1747.529,1706.74,1364.459,1348.621,1132.518,1034.769,786.904,713.575,743.244,627.145,577.091,420.47,424.329,405.073,328.382,142.986,96.884,114.917,186.183,82.372,103.095,69.97,71.258,36.3,18.499,93.681,19.111,0,19.768,20.188,0,0,300,8,50,1,3,0.324,0,11.51,9658.48,14.3,749.9,1,3.93,7.47,780.9,ON,61.836,85.126,67.309,51.397,1.935,5207.585,Long Term,MASIN,,,,,Normal Scan,
171,13/6/2020,04:00:59,26.8,99.9,42.2,6.93574E-08,1.85054E-05,,295.895,266.8,0,0,100.825,369.622,425.156,706.052,653.772,1077.521,1630.477,1272.91,2148.007,2418.191,2577.37,2742.564,3123.917,2958.139,4084.435,4477.913,3877.141,4805.775,4864.214,4837.68,5192.121,5080.493,5412.435,5818.805,6171.706,7013.496,7336.087,7586.662,6838.758,7401.745,7259.843,7362.654,7157.05,7349.494,7457.094,7729.399,7765.231,7831.396,7414.808,6957.373,6741.136,6953.965,6798.091,6178.013,5855.147,5217.037,5337.785,4960.083,4273.572,4357.616,4383.75,4271.684,3833.74,3606.858,3609.188,3401.255,3185.962,3200.444,3141.084,3358.588,2968.775,3145.891,3066.447,2792.783,2669.94,2737.297,2597.383,2323.585,2253.693,2216.07,1850.633,1849.043,1844.61,1831.558,1653.379,1501.028,1583.911,1498.951,850.448,994.549,724.255,862.115,896.137,597.979,532.068,631.377,381.115,417.967,327.788,270.692,387.542,279.09,100.179,135.897,103.093,87.461,106.887,108.9,0,74.945,19.111,0,0,0,20.475,0,300,8,50,1,3,0.324,0,11.51,9658.48,14.3,749.9,1,3.93,7.47,780.9,ON,62.442,85.641,67.41,63.78,1.941,5153.298,Long Term,MASIN,,,,,Normal Scan,
172,13/6/2020,04:06:29,26.8,99.9,42.2,6.93574E-08,1.85054E-05,,147.944,0,0,220.674,100.825,277.217,170.062,549.151,944.329,1077.521,1818.622,1695.212,1642.877,1734.21,2116.135,2697.086,2377.312,3221.242,4046.227,3783.592,4258.943,4170.728,4535.247,4796.071,5545.644,5465.744,5485.116,6044.668,6061.447,7583.419,7203.531,7409.705,7237.07,8092.468,7312.715,7463.947,7360.237,8000.676,6962.847,7231.254,7364.632,7013.688,7097.015,7263.017,7131.639,6636.979,6046.006,5468.952,5656.908,5248.5,5075.103,4998.441,4985.936,4661.421,4598.984,4305.063,4213.506,3686.679,4168.595,3725.156,3466.885,3723.292,3491.487,3037.41,3192.396,3577.575,3093.955,2830.454,2983.053,2469.493,3010.583,2497.029,2659.846,2526.66,2423.005,2180.437,1884.662,1778.905,1679.911,1479.395,1727.663,1282.771,1426.142,1002.137,751.533,897.967,766.058,569.454,561.002,511.239,320.135,278.65,468.527,270.694,226.063,180.583,133.57,84.936,103.094,47.998,75.822,54.45,55.498,0,38.222,0,19.768,0,0,0,300,8,50,1,3,0.324,0,11.51,9658.48,14.3,749.9,1,3.93,7.47,780.9,ON,63.245,86.841,68.658,47.829,1.936,5187.943,Long Term,MASIN,,,,,Normal Scan,
173,13/6/2020,04:11:59,26.8,99.9,42.2,6.93574E-08,1.85054E-05,,443.832,133.4,0,0,100.825,184.811,170.062,313.801,1097.201,1205.204,1379.619,1929.041,1642.844,2346.354,2164.221,3091.188,2689.463,2857.279,3347.662,3467.215,3290.848,4547.725,4463.565,5595.329,5745.743,5353.146,5723.46,6185.195,6335.762,7016.119,8242.312,7077.018,7076.989,7424.789,7281.302,7928.861,7706.243,7884.681,8230.071,7866.482,8000.012,7970.527,7596.402,7349.93,7340.594,7382.192,7004.579,5932.592,6147.261,5935.107,5687.314,5253.781,5365.8,4908.11,4981.281,4510.404,4694.976,4351.5,4083.11,4172.241,3872.767,3964.613,3529.94,3620.024,4014.681,3212.005,3001.305,3371.611,2749.998,3220.922,2668.401,2795.114,2363.26,2248.537,2331.44,2090.364,2138.815,1903.969,1909.18,1502.368,1417.439,1295.192,1118.767,1271.795,835.893,777.904,699.88,714.659,591.893,555.636,472.597,337.357,394.178,333.636,355.247,131.333,200.361,118.909,85.911,87.461,53.447,90.751,55.498,0,19.111,0,39.535,0,0,0,300,8,50,1,3,0.324,0,11.51,9658.48,14.3,749.9,1,3.93,7.47,780.9,ON,64.337,87.334,69.325,42.935,1.927,5418.298,Long Term,MASIN,,,,,Normal Scan,
174,13/6/2020,04:17:29,26.8,99.9,42.2,6.93574E-08,1.85054E-05,,0,133.4,121.123,0,0,195.375,670.529,392.251,799.058,538.761,1379.628,1286.012,1259.514,2448.324,1683.263,2045.538,2646.762,3931.994,3386.194,3021.027,3921.534,3795.403,4475.646,5022.769,5385.87,5216.015,5673.988,5951.462,6017.759,6012.175,6529.609,7711.735,6883.52,7221.045,7593.196,8160.721,8352.184,7894.613,8009.32,8209.712,8150.485,8093.733,7446.736,7358.798,7730.092,7134.83,6331.757,6915.813,6542.455,5998.059,5357.081,5786.056,5061.489,4969.081,4948.941,4435.38,4367.314,4523.796,4274.567,3803.09,3913.833,3716.289,3945.436,3592.525,3768.553,3420.368,3311.585,3326.613,2267.306,2906.066,3045.509,2502.561,2335.125,2366.212,2308.124,2087.941,1818.456,1830.322,1880.258,1434.17,1369.635,1387.387,1318.209,1203.636,801.38,857.403,619.275,656.316,554.573,609.555,456.281,278.645,281.465,418.84,349.39,228.801,201.411,237.828,68.729,34.984,17.815,72.6,36.999,37.472,0,0,0,0,40.95,0,300,8,50,1,3,0.324,0,11.51,9658.48,14.3,749.9,1,3.93,7.47,780.9,ON,65.057,87.996,70.197,53.28,1.912,5330.053,Long Term,MASIN,,,,,Normal Scan,
175,13/6/2020,04:22:59,26.8,99.9,42.1,6.93574E-08,1.85054E-05,,147.944,400.199,121.123,0,0,277.217,255.094,941.418,653.768,808.161,940.722,922.153,1819.438,1887.222,2068.045,2090.975,2347.984,2594.27,2601.317,3474.104,3565.908,4550.855,4387.706,4578.475,5012.798,4790.44,5584.242,6047.16,6378.496,5732.017,6450.143,7085.938,7426.635,6977.769,7347.199,7302.291,8417.5,8050.452,8261.223,7765.221,7881.385,8117.068,7375.494,7563.874,6922.857,7178.806,6301.281,6950.677,6231.01,6021.286,5863.795,5305.281,5208.06,4574.835,4411.45,4254.5,4314.592,4707.424,4134.23,4456.651,4012.565,3074.344,3542.309,3331.649,3467.478,3300.755,3522.968,3270.914,2814.209,2896.38,2857.493,2564.646,2493.768,2207.778,2289.127,2003.398,1784.29,1535.286,1795.589,1424.592,1476.778,1252.115,1033.967,1059.489,998.233,963.197,786.61,526.329,568.078,383.268,304.895,247.686,202.688,286.587,226.062,213.42,150.268,169.871,240.551,87.461,53.444,54.45,55.499,93.683,0,39.003,0,0,0,0,300,8,50,1,3,0.324,0,11.51,9658.48,14.3,749.9,1,3.93,7.47,780.9,ON,65.171,87.842,70.217,53.28,1.908,5210.959,Long Term,MASIN,,,,,Normal Scan,
176,13/6/2020,04:28:29,26.8,99.9,42.1,6.93574E-08,1.85054E-05,,739.72,0,0,220.674,100.825,184.811,680.25,78.45,653.768,942.831,1191.486,1448.258,1436.127,1887.222,2500.896,3045.612,2028.2,3019.454,3146.729,3089.268,3608.59,4358.49,4765.681,5151.017,4351.317,4919.27,5799.287,5821.406,5810.611,6475.716,6778.061,6430.412,7286.68,7667.998,6840.6,7846.868,8544.31,7486.023,7622.886,7695.827,8132.835,7790.663,7584.948,7484.212,6689.956,6877.512,7312.461,6579.952,6048.684,5488.267,5106.714,5284.027,4981.274,5126.286,4515.872,4630.447,4197.045,4035.747,4380.451,3733.889,3962.049,3758.515,3894.502,3669.304,3562.44,3446.092,3318.214,3102.335,2923.194,3067.695,2699.201,2497.077,2575.791,2433.811,2350.711,2006.315,2058.784,1929.057,1650.921,1571.638,1436.147,1170.239,1350.419,1039.238,1011.84,790.853,661.223,937.134,591.89,450.505,411.607,387.008,312.74,291.736,155.615,213.417,183.661,152.883,120.276,34.984,53.445,36.3,36.999,0,0,58.506,0,0,0,0,300,8,50,1,3,0.324,0,11.51,9658.48,14.3,749.9,1,3.93,7.47,780.9,ON,65.081,88.137,70.114,53.28,1.925,5250.05,Long Term,MASIN,,,,,Normal Scan,
177,13/6/2020,04:33:59,26.8,99.9,42.1,6.93574E-08,1.85054E-05,,147.944,133.4,121.129,220.674,0,92.406,170.062,392.251,1016.988,875.486,438.969,1169.101,1296.654,1342.538,1922.071,2228.952,2561.349,2837.553,2945.556,3322.434,3399.496,4148.899,4020.082,4736.429,5061.027,5898.763,5909.51,5831.631,5651.445,5396.294,6382.995,6407.957,7623.735,7029.131,7368.887,7498.263,7259.913,7950.751,7966.528,7746.966,7773.369,6964.184,7613.329,7726.151,6924.634,7171.547,6598.935,6704.447,5497.435,5862.556,5619.861,5599.386,5155.595,4678.504,4613.165,4732.161,4258.919,4308.233,3692.569,4351.208,4165.981,3665.112,3969.807,3755.628,3656.373,3318.907,3381.631,2989.384,2942.605,2785.405,2840.43,2769.328,2617.008,2277.512,2397.03,2320.871,1845.369,2042.293,1892.216,1452.652,1579.935,1306.723,1111.839,904.549,1061.252,1056.571,944.467,721.987,739.87,586.712,532.505,356.05,484.75,317.757,242.213,295.505,166.964,113.414,108.655,52.482,106.889,54.45,18.499,18.736,19.111,39.003,19.768,0,0,0,300,8,50,1,3,0.324,0,11.51,9658.48,14.3,749.9,1,3.93,7.47,780.9,ON,66.495,90.252,71.734,57.255,1.924,5194.009,Long Term,MASIN,,,,,Normal Scan,
178,13/6/2020,04:39:29,26.8,99.9,42,6.93574E-08,1.85054E-05,,0,0,0,220.674,100.825,0,510.187,549.167,435.846,740.796,1003.357,1272.887,1162.303,1734.21,1635.218,2378.933,2632.508,2878.066,3213.365,2598.73,3572.371,4527.331,4566.512,4012.097,4444.122,5032.009,6322.794,5658.52,6456.022,6478.692,7661.767,7189.205,8095.829,6813.752,8250.962,8203.199,7681.014,7607.808,7779.112,8072.068,7798.984,7979.497,7080.202,7952.913,7468.869,7206.355,6761.107,6734.123,6010.022,5948.67,5484.811,5483.289,5083.861,4812.722,4846.151,4807.203,4747.312,4378.591,3884.138,3900.376,4074.167,3644.006,3503.931,3342.699,3117.533,3328.61,3121.904,3341.717,3133.498,2841.51,3056.638,3124.011,2873.196,2645.921,2257.808,2193.296,2019.617,2220.063,1587.009,1487.67,1747.567,1511.427,1529.292,1087.397,850.799,890.615,794.954,729.895,665.237,615.699,487.834,278.648,390.927,365.411,290.649,180.591,217.054,198.349,91.469,52.476,35.629,54.451,55.498,37.473,0,19.502,0,20.188,20.475,0,300,8,50,1,3,0.324,0,11.51,9658.48,14.3,749.9,1,3.93,7.47,780.9,ON,65.865,89.715,71.433,49.581,1.916,5312.434,Long Term,MASIN,,,,,Normal Scan,
179,13/6/2020,04:44:59,26.7,99.9,42,6.93281E-08,1.85006E-05,,591.481,0,121.069,0,201.567,461.849,0,78.423,508.316,942.53,1003.05,1227.201,1532.907,1733.757,1827.07,2544.956,2288.344,2779.389,3707.143,4009.201,3373.761,4176.594,4445.694,5051.903,4960.263,5955.972,6171.678,6208.182,5995.243,6411.94,6286.907,7160.479,7325.526,7355.689,7422.716,7614.583,8157.052,8396.456,7673.953,7948.939,7670.317,7781.082,7348.435,7193.578,7556.059,7565.791,7105.857,6593.536,6003.779,5435.114,4647.215,5100.847,5147.242,4595.62,4631.308,4719.446,4240.351,3981.314,4079.684,3957.251,3948.841,3854.714,3742.101,3626.693,3446.343,3397.85,3215.077,3181.768,3136.752,3373.131,3047.201,2895.93,2931.298,2115.403,2390.108,2083.188,2354.255,2185.364,1695.414,1664.024,1620.348,1727.67,1333.784,1164.031,1107.231,897.907,765.987,816.729,665.835,555.599,609.759,495.357,344.006,397.163,324.288,228.442,217.042,186.85,137.45,69.966,142.509,90.745,36.996,18.735,19.11,0,19.766,0,20.474,20.927,300,8,50,1,3,0.324,0,11.51,9656.7,14.3,749.9,1,3.93,7.47,780.8,ON,65.454,90.274,71.215,55.232,1.941,5333.215,Long Term,MASIN,,,,,Normal Scan,
180,13/6/2020,04:50:30,26.8,99.9,42,6.93574E-08,1.85054E-05,,739.72,266.8,121.123,331.011,100.825,369.622,340.125,313.816,581.127,571.237,1161.252,1097.527,1709.94,1989.222,1683.268,2500.105,2774.814,3343.725,2936.776,3356.042,3427.604,4592.981,3782.027,4828.689,5688.952,5244.443,5956.401,6348.211,5652.051,7177.022,6945.09,6611.09,7362.444,7973.181,7532.38,8320.477,8277.433,8494.894,8260.891,7471.533,7641.063,7390.334,8094.623,6953.556,7282.211,6696.834,6725.364,6440.495,5999.288,6522.214,5050.45,5750.688,5049.844,4764.066,4446.643,4443.077,4240.724,4170.615,3939.965,3846.242,3421.052,4069.292,3865.574,3288.425,3275.44,3422.769,3198.029,3200.545,3131.138,3198.336,2812.092,2533.594,2534.07,2551.645,2336.694,2176.659,2314.668,2081.641,1981.35,1411.205,1583.896,1251.201,1283.79,1101.319,1019.532,941.616,902.238,714.655,784.266,495.565,579.296,417.974,390.345,270.687,339.097,229.833,116.875,118.909,103.093,122.449,124.702,36.3,36.999,37.472,19.111,39.003,19.768,20.188,20.475,20.928,300,8,50,1,3,0.324,0,11.51,9658.48,14.3,749.9,1,3.93,7.47,780.9,ON,64.808,89.025,70.334,55.232,1.938,5337.968,Long Term,MASIN,,,,,Normal Scan,
181,13/6/2020,04:56:00,26.7,99.9,42,6.93281E-08,1.85006E-05,,295.741,133.337,0,0,0,369.48,425,235.268,798.783,875.206,752.288,1694.708,1861.401,1580.757,2163.733,1817.796,1749.84,1783.156,3532.989,3423.542,4166.622,4086.46,5233.585,4809.22,5661.788,5283.866,6189.71,5819.511,5822.138,6181.947,6192.818,6497.802,7096.377,7383.661,7457.224,8306.718,8481.626,7825.698,8053.502,7551.033,7331.222,7809.15,7254.397,7219.497,7354.401,6684.748,6384.585,6145.74,6228.489,5644.05,5113.337,4870.299,5208.263,4559.506,4851.677,4295.094,4364.405,3972.141,4092.324,3989.847,3525.236,4009.794,3442.944,3621.87,3189.26,3478.73,2800.188,3269.957,2884.535,2956.102,2595.055,2650.175,2536.803,2575.298,2184.637,2148.88,2163.213,1830.118,1796.132,1590.78,1247.776,1443.05,1290.577,1383.698,978.292,832.579,997.264,714.628,606.654,572.36,379.319,417.95,375.263,317.731,226.054,328.318,166.955,84.93,154.631,69.965,124.695,0,73.994,74.942,0,0,19.766,0,0,0,300,8,50,1,3,0.324,0,11.51,9656.7,14.3,749.9,1,3.93,7.47,780.8,ON,64.894,89.093,70.604,53.28,1.928,5204.666,Long Term,MASIN,,,,,Normal Scan,
182,13/6/2020,05:01:30,26.7,99.9,42,6.93281E-08,1.85006E-05,,295.741,0,0,110.29,0,184.74,255,78.423,871.399,740.562,1191.147,809.495,1527.916,1337.983,1493.347,2178.689,2859.532,2836.902,3059.68,3760.405,3468.129,3701.349,4820.009,4552.775,4814.83,4384.419,6367.392,6191.908,6359.889,6534.355,6830.9,7345.49,7474.934,8203.74,8011.266,7306.05,8152.344,8035.113,8182.42,8222.797,7901.642,7562.514,8336.911,7477.643,7030.906,6931.798,6656.5,6116.17,5785.968,5778.791,5559.221,4656.373,4924.949,4316.604,4467.554,4086.683,4583.876,4155.024,4316.065,3624.441,3885.065,4249.428,3586.079,3686.043,3435.631,3290.86,2899.443,3127.642,3190.968,3015.294,2814.208,2651.609,2471.409,2665.304,2152.011,2180.98,1902.564,2217.207,1684.818,1503.604,1446.773,1550.739,1413.445,954.911,1036.936,741.124,734.335,777.202,708.759,737.551,592.737,433.431,297.04,333.669,322.934,246.236,83.481,118.906,85.906,122.442,71.254,54.447,55.497,18.735,0,39.001,19.766,0,0,20.927,300,8,50,1,3,0.324,0,11.51,9656.7,14.3,749.9,1,3.93,7.47,780.8,ON,65.008,89.291,70.971,66.117,1.918,5257.021,Long Term,MASIN,,,,,Normal Scan,
183,13/6/2020,05:06:59,26.7,99.9,42,6.93281E-08,1.85006E-05,,0,266.673,0,0,201.567,461.849,340,755.392,1115.945,1279.147,877.675,1811.59,2286.321,2357.834,2358.809,3470.981,3011.795,3728.44,3556.885,4305.51,4883.24,4743.645,5217.489,5612.007,6287.973,6847.526,7374.504,8013.037,7905.722,8273.947,7883.108,8937.1,9354.111,8630.292,8912.314,9656.462,10055.099,10029.44,10381.763,9426.411,9232.113,9523.795,9192.118,8353.539,8724.347,8506.745,7831.349,8306.326,6882.406,6787.804,6359.96,6069.506,6062.157,5655.322,5311.254,4546.612,5524.824,4214.434,4627.298,4063.812,3933.59,3717.861,3982.735,3909.484,3523.818,3101.768,3301.793,3493.732,2850.275,3381.06,2870.182,2555.564,2382.069,2191.856,2486.289,2168.774,2184.308,1840.305,1998.452,1361.322,1257.255,1332.394,1251.879,1059.427,1012.247,1078.108,944.619,643.159,613.014,549.401,577.498,464.404,375.265,365.395,355.222,295.488,217.045,101.915,137.45,69.965,89.071,54.447,36.997,0,0,19.501,0,0,0,0,300,8,50,1,3,0.324,0,11.51,9656.7,14.3,749.9,1,3.93,7.47,780.8,ON,62.274,84.225,67.332,57.255,1.895,6195.683,Long Term,MASIN,,,,,Normal Scan,
184,13/6/2020,05:12:29,26.7,99.9,41.9,6.93281E-08,1.85006E-05,,295.726,133.337,363.207,110.29,201.567,738.959,934.999,1176.355,1161.866,1481.118,1818.057,2162.265,1587.656,3084.997,3245.616,4044.732,4192.644,3832.497,3875.329,4409.521,5851.172,5999.851,6796.267,7014.837,6468.464,6686.565,9016.444,8275.094,8225.83,8990.001,8988.108,10022.896,10104.856,9723.286,10462.653,10747.701,10753.485,10672.2,10835.707,10420.52,10974.953,10296.987,9939.525,10033.129,9951.19,8445.251,9198.348,7661.533,8370.646,7672.85,6524.884,6535.506,6055.429,5849.729,5583.365,5140.528,5565.322,4520.773,4565.976,4921.661,4104.525,3787.949,3899.66,3601.574,3849.535,3622.151,3325.604,2992.969,3150.036,3035.539,3017.489,2949.828,2494.014,2564.685,2371.184,2037.361,2320.844,1690.406,1971.918,1742.653,1493.886,1617.036,1208.996,1188.511,998.183,684.105,893.332,790.322,562.261,600.66,455.447,373.407,406.541,285.963,209.901,262.658,166.955,135.889,85.906,87.456,106.881,54.447,86.802,5.763,57.329,0,0,0,0,0,300,8,50,1,3,0.324,0,11.51,9656.7,14.3,749.9,1,3.93,7.47,780.8,ON,60.868,81.631,65.322,61.527,1.893,6782.232,Long Term,MASIN,,,,,Normal Scan,
