Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\240420.7.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
90,28/4/2020,23:14:11,22.0,99.6,40.9,6.81549e-008,1.82767e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,437.039,0.000,203.825,590.301,190.380,920.104,0.000,686.727,1168.650,649.885,1254.896,1376.105,887.527,859.532,1399.423,1086.062,2109.048,2064.057,1379.812,2197.125,1741.868,3078.991,2389.819,2119.419,2395.107,3083.107,3343.114,3063.484,3313.729,2864.310,4156.318,3900.381,2622.224,4149.685,4631.948,4563.030,3790.773,5511.276,5197.895,5756.148,6748.438,5467.666,5281.760,5207.255,5426.232,5858.976,4136.229,4273.262,4416.927,3688.163,3319.438,2683.761,2643.744,2941.609,2167.097,1669.132,2354.256,1933.797,1856.075,1164.782,1242.178,2162.594,1350.913,1771.778,1617.801,1429.704,1518.834,1209.523,971.745,816.938,989.062,997.961,587.432,677.508,858.800,433.437,621.532,612.408,537.902,272.971,277.115,186.621,379.063,0.000,293.458,198.846,100.516,102.212,0.000,0.000,0.000,0.000,0.000,113.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9590.00, 13.3,749.9,1.000,1.83,7.52,810.2,ON,75.905,90.240,76.094,76.351,1.776,2.917244e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
91,28/4/2020,23:19:41,21.9,99.6,40.9,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,874.034,632.718,407.628,0.000,380.740,920.057,892.061,1201.711,1335.531,1137.240,627.416,1834.712,1774.963,2031.911,2073.197,1357.508,2636.174,1934.967,2257.757,2319.067,2273.151,1415.081,2597.866,2677.039,2068.394,3295.552,2611.672,3353.002,3504.224,3384.055,2802.962,4427.414,3882.338,4686.928,4944.831,3865.051,3986.474,5586.232,4216.116,5513.736,4621.684,4402.613,6327.625,7245.000,5101.995,5698.101,3174.429,5232.921,3528.636,4342.168,2647.784,2294.736,2370.877,1470.726,1934.805,1702.305,1971.239,2051.209,1933.307,1708.255,1242.112,2104.673,1643.699,1178.925,1262.741,1273.592,1678.622,1209.458,1107.880,679.505,1418.848,1063.176,583.075,512.469,858.754,346.731,453.497,427.703,537.873,545.912,277.100,93.306,568.564,288.788,293.443,198.835,0.000,0.000,0.000,0.000,0.000,109.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,73.559,87.710,72.799,85.053,1.827,2.960013e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
92,28/4/2020,23:25:12,21.9,99.7,40.8,6.80572e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,234.847,226.370,0.000,421.762,407.580,983.666,1522.778,735.957,1427.127,1888.177,1335.371,1786.878,2038.856,1987.367,1922.646,1289.077,979.428,1764.548,1317.929,1934.721,2633.733,2853.949,1880.491,3429.688,2666.697,2565.170,2938.942,2869.973,3029.173,2552.462,3947.090,3820.257,3285.846,3044.272,4025.711,4425.594,4427.092,5210.482,5112.272,4517.059,5678.165,4613.409,6268.514,6024.328,5551.872,5200.477,4763.013,5068.307,3745.018,3245.943,4826.434,2570.295,2108.867,2021.691,2876.507,2399.316,2136.887,1731.926,1082.941,2088.118,1623.767,2096.242,2018.181,1714.695,1643.502,943.022,1420.414,1353.023,1518.564,1451.169,647.715,1388.547,741.665,831.486,755.135,677.388,343.459,260.016,612.465,177.539,806.709,272.922,369.421,93.294,189.498,96.251,293.406,0.000,200.997,102.194,0.000,0.000,0.000,0.000,110.938,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,135.967,300,4,50,1,3.000,0.300,0.00,10.02,9589.78, 13.3,749.9,1.000,1.83,7.52,810.2,ON,71.021,85.088,70.105,76.351,1.845,3.005198e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
93,28/4/2020,23:30:41,21.9,99.6,40.8,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,218.508,421.812,0.000,1180.541,380.740,920.057,356.824,515.019,333.883,1787.092,1725.393,611.571,739.568,2148.719,1959.091,2172.012,1186.278,1289.969,1881.464,2197.011,1914.232,2564.410,1818.275,2230.852,2286.136,2445.087,1716.000,1590.248,3313.522,3851.789,3092.913,3329.420,4486.776,4141.770,3425.982,5050.156,4583.966,3822.606,4646.332,6277.169,5729.968,4803.116,4933.790,5524.883,4220.707,3966.771,3068.063,3325.509,3074.066,2981.761,3725.414,3447.030,2564.660,1548.133,2012.205,1702.313,2088.788,1701.641,1262.734,1760.375,1940.800,1792.859,1351.058,1865.763,1277.275,1396.924,1220.312,1693.241,1133.642,490.136,906.592,665.272,755.229,423.420,851.703,613.896,612.541,572.615,318.261,454.927,461.834,93.306,379.043,0.000,97.814,0.000,201.021,204.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,128.254,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,74.311,89.749,74.667,73.653,1.818,2.718082e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
94,28/4/2020,23:36:11,21.9,99.6,40.7,6.81255e-008,1.82719e-005,,0.000,272.525,0.000,0.000,0.000,0.000,0.000,218.508,610.030,633.368,196.757,380.740,736.045,713.649,1201.711,500.824,812.315,2195.955,1070.249,1331.223,1718.975,1679.221,1493.258,1318.087,1934.954,1505.171,2197.011,1435.674,1865.026,3409.265,3457.821,3483.611,2657.704,2402.738,2552.771,2711.063,5234.483,3286.239,3484.214,4061.712,4057.272,4813.346,4673.634,4624.598,5120.782,5886.006,6264.834,5401.814,5395.381,5088.620,4232.668,4232.564,4553.310,3976.941,3800.602,3546.997,2432.501,3671.444,2528.026,1982.104,2226.857,1952.749,2011.827,1701.976,1624.293,1855.964,2096.495,2018.440,2260.562,1956.784,785.950,1183.820,1432.791,959.212,1450.142,891.932,1552.099,1071.427,1330.543,755.229,423.420,343.501,606.779,262.517,443.903,268.937,636.898,738.934,653.139,345.664,130.170,195.628,198.835,100.511,0.000,282.289,30.113,0.000,0.000,0.000,113.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,72.787,89.600,74.020,73.653,1.832,2.905308e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
95,28/4/2020,23:41:41,21.9,99.6,40.6,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,421.812,611.443,196.757,571.110,368.023,1070.473,1201.711,834.707,490.449,781.315,1528.927,2070.791,1575.741,1880.213,1162.526,1449.896,2450.941,1881.464,1586.730,2632.069,2680.974,1931.917,2230.852,2830.434,2657.735,3342.940,4067.793,2426.212,2914.089,4010.591,3995.304,5329.604,3680.718,4036.628,4985.371,4672.092,4256.979,5592.854,5004.766,5630.036,5244.647,3776.925,4800.179,5425.937,3932.508,3420.171,3563.093,3310.524,3138.696,2734.054,2528.026,2604.128,2846.118,1875.357,2553.457,1624.613,1546.946,1855.964,1242.368,1319.744,1636.958,1565.428,1100.330,1025.977,1193.992,1278.950,806.305,2105.336,735.205,494.505,582.113,1090.886,508.104,687.003,866.827,612.541,887.805,537.873,545.912,277.100,466.528,250.904,130.170,195.628,298.253,0.000,0.000,0.000,105.779,0.000,0.000,0.000,0.000,0.000,0.000,119.762,121.365,0.000,0.000,0.000,0.000,132.975,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,72.335,89.691,73.848,76.351,1.831,2.824202e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
96,28/4/2020,23:47:11,21.9,99.7,40.6,6.80572e-008,1.82719e-005,,0.000,0.000,0.000,252.800,0.000,0.000,452.739,436.965,421.762,203.790,590.200,761.389,1103.936,1783.909,1716.525,1836.135,162.443,1097.846,1834.492,1183.167,1289.077,2658.447,1221.610,1657.017,2376.755,1504.990,2562.871,2631.752,2626.039,2439.440,2342.112,3592.040,2019.611,3342.536,3165.053,2811.133,3258.826,4155.598,3234.520,4810.434,5035.879,4540.327,5188.387,5376.672,5657.498,6143.554,6061.222,6469.566,5410.502,5210.176,4517.818,4979.871,5737.572,6282.842,4670.981,3880.702,4139.465,3436.684,3032.545,1632.624,2244.515,2631.021,2088.941,2088.529,2010.780,2551.633,2159.561,2187.735,2182.340,1878.279,1414.534,1657.153,955.075,959.093,1289.928,1133.501,1527.330,684.051,1330.378,922.943,1026.573,848.007,953.391,612.465,765.543,661.149,272.922,184.711,373.176,189.498,192.502,97.802,298.216,100.498,102.194,0.000,0.000,0.000,0.000,110.938,0.000,0.000,0.000,0.000,0.000,123.845,0.000,128.238,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9589.78, 13.3,749.9,1.000,1.83,7.52,810.2,ON,73.864,89.731,73.956,76.351,1.847,3.216904e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
97,28/4/2020,23:52:41,21.9,99.6,40.5,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,252.830,243.685,0.000,452.793,0.000,632.718,1630.514,1377.298,951.850,736.045,1784.122,686.692,1669.414,1787.092,1882.247,1528.927,1627.050,1575.727,979.546,1629.009,1713.513,1418.966,2508.638,2197.011,1794.593,1881.338,2256.940,2119.309,3701.336,2976.628,2133.868,3326.132,3213.112,3061.679,4323.815,3648.072,3636.009,3604.347,2996.981,5210.379,4122.143,4343.856,6113.417,4661.205,5125.843,4578.684,5008.544,4917.433,3608.547,4333.803,3261.085,3563.057,3231.702,2197.087,2631.753,2396.569,1826.605,1857.759,2321.766,1992.791,1643.633,1237.557,1701.300,1009.424,1630.272,1091.306,939.257,1021.735,1262.741,1411.584,1220.312,967.566,1052.668,1061.962,1236.262,665.272,1338.313,597.153,601.128,867.585,436.763,532.683,717.164,636.898,369.467,279.917,189.521,0.000,391.257,198.835,0.000,102.206,103.961,105.779,0.000,0.000,0.000,0.000,0.000,0.000,119.762,0.000,0.000,126.462,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,70.396,86.898,69.955,71.050,1.908,2.782993e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
98,28/4/2020,23:58:11,21.9,99.6,40.5,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,234.875,226.397,655.525,0.000,203.814,1377.298,951.850,1104.068,1248.886,1201.711,1836.355,1949.555,1097.977,1834.712,1479.136,1575.727,1819.156,1629.009,2767.983,2063.951,1379.740,2074.955,2033.872,1981.590,2841.065,3123.193,2939.297,2764.012,2402.738,3778.101,3715.171,3654.261,4227.191,5352.280,2622.087,5532.657,4021.051,4806.462,5024.703,5038.899,4732.384,4241.329,3949.423,4818.865,4605.380,4187.221,5228.224,4815.304,3181.547,3380.668,3019.148,2746.371,3593.328,2644.077,2565.859,2089.979,1857.413,2166.570,2243.521,2397.774,1391.973,1941.199,1803.981,1696.396,1351.058,1001.206,1420.583,1273.592,1438.819,1290.088,1026.905,842.884,412.087,997.908,419.572,762.156,601.128,520.096,175.012,621.464,448.228,363.941,92.367,93.306,440.425,130.170,0.000,298.253,100.511,0.000,103.961,105.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,69.074,84.464,69.721,59.352,1.845,2.909387e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
99,29/4/2020,00:03:41,21.9,99.6,40.5,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,655.525,0.000,407.628,1377.298,761.480,1472.091,1248.886,2575.095,1001.648,2436.944,1097.977,1223.142,2218.704,2578.463,1259.416,2986.517,3427.027,1934.954,2006.895,1952.899,2153.511,1981.590,3409.265,2119.309,3919.095,2445.087,2716.139,2246.454,2008.195,3851.804,2996.288,3432.611,5040.708,3880.955,4450.076,5010.092,3966.897,5125.763,5334.703,4241.333,6250.058,4380.668,4433.757,3941.141,3932.474,4333.791,3572.139,3649.333,2898.070,2293.825,2655.950,1905.890,2215.363,1994.625,2030.141,1934.437,1392.525,1624.293,1623.969,1320.016,1785.536,1714.909,1487.156,1964.875,947.056,1830.788,1438.827,645.044,1376.566,1633.788,659.340,831.590,1174.801,846.840,515.252,693.461,612.541,443.903,448.228,636.898,554.200,279.917,189.521,385.051,97.814,0.000,100.511,0.000,207.923,105.779,0.000,0.000,110.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,69.386,86.416,69.704,76.351,1.904,2.891469e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
100,29/4/2020,00:09:11,21.9,99.6,40.4,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,0.000,679.190,218.508,1476.342,1222.885,1574.054,3236.291,2944.210,1962.534,2403.422,2337.179,4061.597,1882.247,2599.191,2810.359,2721.710,2658.767,2986.517,2899.805,2837.932,2508.632,2685.248,2632.069,2914.102,2500.128,2007.767,2830.434,2870.320,3447.423,3267.547,2999.033,4259.897,3550.587,3544.876,3558.561,4594.718,4152.545,4513.362,3878.745,5324.318,5486.534,4737.956,6342.100,3954.878,5921.100,6101.946,4049.195,4975.830,3658.791,4172.444,4437.966,3687.979,3749.571,2605.793,3226.153,1935.166,1780.021,1547.550,2475.616,1960.232,2370.762,2251.791,2406.592,2026.710,1408.885,2593.635,1578.426,955.194,1678.622,1612.611,1133.642,1633.788,759.496,730.532,1174.801,846.840,687.003,606.779,716.014,960.386,627.519,847.448,340.453,653.139,284.282,192.526,195.628,198.835,38.986,62.563,0.000,105.779,107.662,0.000,0.000,0.000,0.000,0.000,119.762,0.000,123.860,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,69.165,85.284,67.123,76.351,1.986,3.443607e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
101,29/4/2020,00:14:41,21.9,99.6,40.4,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,243.685,469.750,679.190,1748.067,1898.154,2038.142,3935.166,4188.141,2944.182,3925.069,5708.483,6468.633,3086.795,5019.325,6421.493,4690.153,4625.672,3559.434,4075.067,4289.705,4772.886,2884.912,2807.292,3230.267,3030.667,3863.845,3569.363,2068.394,3614.493,2507.205,3063.325,3199.897,3618.464,3598.408,4305.872,4775.963,4041.442,5101.404,3489.159,4407.648,4778.272,4130.098,4233.266,4881.774,4994.903,4433.757,4637.445,4130.179,4012.747,2863.404,3325.517,3213.349,3008.222,2725.900,1788.640,2099.333,1857.759,1934.805,2243.947,1701.976,2011.030,1778.632,1630.607,1086.848,1247.206,1037.972,1551.371,1262.741,955.194,879.278,1531.980,809.744,898.584,1153.844,748.431,1426.544,338.736,429.377,780.144,803.520,516.483,358.582,636.898,92.367,186.611,189.521,192.526,0.000,198.835,0.000,102.206,103.961,0.000,0.000,109.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,54.792,71.034,54.902,24.144,2.006,3.656405e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
102,29/4/2020,00:20:11,21.9,99.6,40.4,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,234.875,679.190,655.525,2109.060,1834.328,3738.399,2855.551,4784.296,2676.210,3133.387,4966.161,4548.962,4548.764,4586.781,5176.977,3437.950,3218.528,2715.015,3031.600,3869.908,2759.481,3783.741,2512.430,3147.231,2415.243,2425.711,2721.582,2764.012,2865.152,2815.578,2610.664,3260.290,2898.545,3476.142,4248.701,4434.232,4722.547,4115.454,3085.344,5473.280,4302.159,5336.021,6242.152,5062.393,3941.125,5857.854,4616.105,5296.838,4454.193,3404.712,3074.047,3609.500,2968.401,2566.321,2805.205,2625.766,1625.236,1470.172,1701.976,1624.293,1314.641,2329.439,621.056,1481.058,1408.885,1469.049,1538.396,1179.333,1039.147,1935.133,1350.803,1006.263,659.340,914.749,750.904,851.205,772.878,866.827,700.047,532.683,179.291,272.956,646.567,373.222,189.521,385.051,195.628,99.418,0.000,102.206,0.000,105.779,107.662,0.000,110.951,113.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,61.294,76.654,59.306,76.351,2.019,3.555069e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
103,29/4/2020,00:25:41,21.9,99.6,40.4,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,234.875,226.397,1092.542,1265.436,1426.699,3148.109,2094.071,1840.114,3033.008,3261.788,3338.844,3086.795,5489.887,5351.290,4141.581,3894.134,4731.985,3393.769,3853.012,3711.023,3135.774,3173.473,1914.232,2098.154,2159.201,3234.736,3048.159,2976.639,3029.540,3659.370,3115.830,3963.596,3286.220,3900.202,3550.312,4434.259,4475.139,4112.101,4474.741,4952.009,5764.927,5590.509,3873.389,4578.668,5417.034,5453.056,4535.117,4253.528,4056.472,3855.737,3807.381,2981.769,2475.537,2629.893,2293.116,2709.240,2089.597,1470.172,2048.601,2437.953,1237.309,2174.163,1319.744,1013.355,1330.613,943.140,1262.741,955.194,1278.950,886.936,1133.642,1225.341,1401.109,748.431,587.400,423.420,257.626,953.509,787.552,532.683,358.582,454.927,554.200,279.917,94.761,458.770,22.907,0.000,301.532,0.000,0.000,105.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,61.460,75.985,59.923,71.050,1.966,3.479921e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
104,29/4/2020,00:31:11,21.9,99.7,40.4,6.80572e-008,1.82719e-005,,0.000,0.000,0.000,0.000,487.313,469.694,226.370,1529.376,1054.404,2241.688,2557.533,2089.496,2580.031,3389.426,4806.269,4335.539,6384.661,4626.682,5996.094,4732.668,5013.075,2938.284,3800.565,3163.029,2579.628,2604.311,3004.603,2466.081,2680.651,2233.207,2269.218,3918.589,2869.984,3223.371,3383.645,4216.709,3752.615,3285.836,2758.328,3464.480,3503.570,4019.042,4807.410,4318.977,5223.130,4462.706,4325.622,7198.652,4916.891,4820.347,5081.431,5431.105,3924.792,3745.026,4209.667,2842.480,2346.268,2722.433,2021.691,2721.020,2028.727,1548.978,1839.126,1547.059,1991.739,1410.837,1693.731,1954.868,1091.170,2269.599,1650.289,1499.318,1432.612,1730.099,1399.032,809.643,980.151,616.137,1041.292,1174.654,592.714,772.782,780.047,524.970,887.695,179.269,636.818,369.421,93.294,167.329,311.272,195.604,198.811,301.495,102.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.032,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9589.78, 13.3,749.9,1.000,1.83,7.52,810.2,ON,60.565,76.200,58.861,76.351,2.018,3.589524e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
105,29/4/2020,00:36:41,21.9,99.6,40.4,6.81255e-008,1.82719e-005,,0.000,0.000,262.309,0.000,0.000,0.000,679.190,1092.542,1265.436,2649.585,2164.325,3617.031,3638.637,3965.393,4978.535,3961.159,4918.119,5019.325,7185.980,3697.840,4870.429,5037.677,3529.520,4086.090,3869.908,2884.912,3661.703,2751.709,2797.538,2386.485,2007.767,2286.120,3295.552,2716.155,3234.251,4651.605,3061.693,5387.018,4020.503,4214.069,4333.899,4177.627,4963.328,4956.175,4456.808,4736.730,4229.002,5638.031,3912.663,6154.000,4641.465,4799.458,3831.015,4526.575,3728.500,3862.275,3374.098,2631.753,2901.478,1788.320,2089.979,2089.609,1547.550,1624.621,1778.996,1623.976,1552.959,1785.536,1870.810,1174.071,1178.925,1040.523,1396.924,1300.254,806.305,890.719,980.273,1401.097,498.954,419.572,1016.208,858.754,867.585,349.258,266.342,358.582,636.898,369.467,466.528,284.282,192.526,195.628,99.418,100.511,0.000,103.961,105.779,107.662,0.000,110.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,57.653,73.536,57.139,26.896,1.996,3.703614e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
106,29/4/2020,00:42:11,21.9,99.6,40.3,6.81255e-008,1.82719e-005,,0.000,272.525,262.309,252.830,0.000,0.000,905.586,874.034,421.812,1630.514,2951.352,1903.701,2760.171,4103.481,4291.826,4841.299,6011.128,5489.887,5351.267,6951.955,5586.669,3638.312,4344.024,4217.899,3353.920,3261.224,2685.236,1914.244,2564.410,2272.843,3011.650,3157.022,1913.547,2178.398,3588.938,3012.293,4444.372,3672.834,4185.571,3737.627,4157.614,4929.286,4090.724,4143.194,5212.636,5334.677,4835.100,5461.976,5411.152,4926.405,5441.488,4787.568,5938.865,5090.507,3063.965,2861.504,3452.566,2968.425,2178.674,2409.146,2304.252,1875.357,2166.570,2243.521,1882.896,1752.088,1630.615,1242.112,1481.058,1800.242,1336.115,1341.662,1671.601,826.119,1585.602,971.693,933.296,871.570,498.954,1174.801,592.788,772.878,260.048,350.023,443.903,1075.746,181.971,369.467,186.611,189.521,0.000,97.814,99.418,100.511,0.000,103.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,59.612,73.394,57.729,27.881,1.977,3.705109e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
107,29/4/2020,00:47:41,21.9,99.6,40.3,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,252.830,0.000,469.750,452.793,874.034,1898.154,2649.585,2486.555,5589.720,2944.182,3496.615,5047.441,4841.299,5036.367,6901.572,6880.194,5472.833,5183.365,5151.769,6108.797,3822.479,3095.926,2634.050,3783.760,3349.924,2564.410,2727.412,2900.108,4027.941,2338.779,2133.868,4330.585,4133.178,4444.402,3672.858,3900.197,5337.848,4333.889,4202.704,5633.017,4739.212,3648.839,4904.461,4750.274,5041.839,5744.152,6155.986,4919.428,3932.474,4654.786,3817.868,3800.594,3152.904,3844.946,2944.224,2046.018,1710.575,1702.946,2258.176,1979.015,1990.259,1098.792,2034.884,1708.255,1242.112,1481.058,1408.885,1729.090,1736.281,875.594,1438.831,806.305,1214.617,816.894,989.010,582.113,671.315,931.524,601.128,520.096,612.541,443.903,268.937,363.941,369.467,466.528,284.282,96.263,97.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,126.462,128.254,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,55.426,70.734,55.127,25.946,1.982,3.874833e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
108,29/4/2020,00:53:11,21.9,99.6,40.3,6.81255e-008,1.82719e-005,,283.128,0.000,0.000,0.000,0.000,234.875,0.000,1529.559,2952.684,1834.328,3541.623,4949.621,4232.262,6422.840,7725.286,7011.587,7310.847,6606.355,9002.729,9614.444,6329.349,6970.926,4751.276,6458.647,4256.898,5268.113,4149.910,4546.326,3046.991,2967.562,3206.531,2612.708,1700.930,3134.007,3165.436,3701.901,3272.269,4130.518,4781.518,4205.866,4342.017,5176.616,3778.924,5444.451,4170.115,4904.474,5004.770,5309.784,4729.402,5336.950,5405.597,4013.490,3932.492,3579.264,4093.266,3649.733,4237.251,3100.448,2279.331,2721.357,2012.573,2012.197,1547.550,1856.701,1701.641,1804.068,1527.431,1552.640,2018.992,1338.375,1547.644,1366.019,955.194,1119.081,966.359,1215.829,1014.986,871.570,1081.067,839.143,762.156,772.878,520.096,875.058,1242.928,179.291,636.898,369.467,186.611,379.043,192.526,97.814,99.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.048,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,49.736,68.028,52.109,27.881,2.012,4.311154e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
