Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\240420.7.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,Raw Counts
Weight,Number
20,28/4/2020,16:49:11,21.6,99.6,43.9,6.80374e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,3.000,7.000,6.000,7.000,0.000,2.000,10.000,9.000,10.000,19.000,8.000,13.881,11.119,19.000,15.000,27.000,18.000,17.000,28.000,26.000,26.059,22.941,27.000,27.000,42.000,30.000,44.000,34.141,39.859,42.439,49.453,38.109,40.000,36.269,41.410,38.322,28.000,30.000,26.000,29.000,27.000,26.000,18.000,19.000,17.000,23.000,22.000,28.000,29.000,16.000,18.000,34.306,27.694,23.000,26.846,23.154,21.000,21.000,18.000,12.000,21.000,12.000,12.000,16.000,12.000,8.000,15.000,9.000,8.000,8.000,6.000,5.000,5.423,5.577,6.000,5.000,3.000,3.000,2.000,5.000,1.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,63.875,87.072,69.940,61.527,1.903,2.312115e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
21,28/4/2020,16:54:41,21.7,99.6,43.8,6.80667e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,3.000,0.480,2.520,0.000,4.000,7.000,5.000,3.000,5.000,9.000,11.000,9.000,11.449,14.551,10.000,11.000,14.000,14.332,16.668,28.000,22.477,27.524,28.000,20.000,35.000,28.000,30.215,32.785,27.895,31.105,40.000,42.000,30.000,32.000,39.000,35.115,38.885,34.938,40.062,30.000,27.000,16.000,25.860,25.140,28.000,21.000,24.000,15.000,24.000,26.000,25.000,26.000,22.000,20.000,16.122,13.878,25.000,33.000,23.000,18.000,17.000,15.000,9.000,14.000,20.000,14.603,11.397,12.000,9.000,11.000,10.000,9.000,12.000,8.000,8.000,3.000,8.000,2.000,6.000,2.000,1.000,6.000,3.000,1.168,1.832,4.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9584.54, 13.3,749.9,1.000,1.83,7.52,810.0,ON,64.107,89.362,70.185,57.255,1.953,2.224066e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
22,28/4/2020,17:00:11,21.7,99.6,43.7,6.80667e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3.000,3.000,2.000,3.000,5.000,2.000,14.000,12.000,9.925,14.075,11.000,9.000,24.000,13.000,17.332,18.668,24.000,21.000,23.000,31.000,27.000,30.000,28.000,28.000,27.000,33.000,34.000,30.000,40.000,32.000,45.000,46.652,49.349,58.000,41.000,32.000,35.609,37.391,32.000,28.860,29.140,20.000,23.000,20.000,22.000,24.507,27.582,20.912,23.927,25.073,14.000,33.000,19.000,18.000,22.000,23.000,20.000,17.000,18.000,16.000,21.000,16.000,13.603,20.397,20.000,10.000,18.000,14.000,6.000,10.093,11.907,6.000,11.000,7.000,2.000,3.000,4.000,1.000,2.000,2.000,2.000,1.000,0.000,0.000,2.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9584.54, 13.3,749.9,1.000,1.83,7.52,810.0,ON,66.363,90.540,72.050,68.539,1.919,2.370896e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
23,28/4/2020,17:05:41,21.8,99.6,43.7,6.80961e-008,1.82672e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,1.000,4.000,3.000,7.000,9.000,5.000,6.000,9.000,7.000,12.000,8.000,13.000,21.000,12.000,17.378,18.622,13.176,29.824,29.000,21.308,36.692,34.000,27.700,34.300,35.000,34.026,35.974,39.000,47.000,40.000,33.000,50.000,41.481,44.519,35.000,48.000,36.000,39.115,30.285,34.601,37.185,38.815,31.000,20.000,26.000,22.901,26.099,28.000,23.000,26.000,20.000,22.000,37.000,38.000,31.000,22.000,26.000,34.000,28.000,18.000,20.000,12.841,19.159,18.000,9.000,16.000,12.000,20.000,19.000,18.000,11.000,3.000,10.009,7.991,9.000,4.000,5.000,2.000,3.000,4.000,3.000,1.000,2.000,2.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9586.36, 13.3,749.9,1.000,1.83,7.52,810.1,ON,63.301,86.593,68.993,59.352,1.929,2.658279e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
24,28/4/2020,17:11:11,21.8,99.6,43.7,6.80961e-008,1.82672e-005,,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,3.000,2.000,3.000,4.000,6.000,6.000,13.130,11.870,10.139,12.861,8.000,16.000,17.000,18.000,17.000,22.000,15.000,23.000,26.000,22.000,33.000,30.000,31.000,41.000,52.000,49.000,44.000,23.000,39.000,46.000,46.000,44.000,45.445,55.462,37.093,40.000,47.000,36.000,47.000,34.185,43.815,30.000,30.000,29.117,38.883,24.000,28.000,24.000,29.000,33.000,30.000,36.000,26.000,25.000,27.000,27.000,31.000,34.000,28.000,31.000,28.000,21.329,23.671,11.000,20.000,14.000,16.000,9.000,11.000,6.000,12.000,4.000,9.000,10.000,5.000,7.000,5.000,2.000,3.000,1.000,2.000,0.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,300,4,50,1,3.000,0.300,0.00,10.01,9586.36, 13.3,749.9,1.000,1.83,7.52,810.1,ON,65.937,88.236,70.927,47.829,1.906,2.795198e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
25,28/4/2020,17:16:41,21.8,99.6,43.6,6.80961e-008,1.82672e-005,,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,2.000,3.000,1.000,1.000,2.000,0.000,4.352,3.648,7.000,10.234,11.766,13.000,12.000,16.000,22.000,10.000,20.000,19.000,32.000,18.000,32.000,19.000,26.000,30.000,25.000,31.000,31.000,34.060,30.940,42.000,31.000,57.000,35.000,46.000,49.000,44.000,36.000,39.259,42.741,35.399,46.601,35.000,34.000,31.000,21.635,37.365,27.000,26.000,38.000,35.000,24.000,29.733,18.267,28.000,32.000,32.000,31.000,26.000,27.000,27.000,18.000,23.416,21.425,18.159,16.000,17.000,22.000,13.000,18.000,19.000,12.000,9.000,8.000,5.009,7.991,5.000,3.000,8.000,3.000,3.000,3.000,3.000,1.000,2.000,1.000,1.000,0.000,1.000,0.336,1.664,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9586.36, 13.3,749.9,1.000,1.83,7.52,810.1,ON,66.698,89.321,71.797,57.255,1.908,2.623665e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
26,28/4/2020,17:22:11,21.8,99.6,43.5,6.80961e-008,1.82672e-005,,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,2.000,3.000,1.000,0.000,1.000,5.000,8.000,7.000,6.000,12.000,15.000,17.000,6.000,7.000,15.000,14.000,18.000,18.000,11.000,22.000,28.308,39.117,34.027,28.547,29.000,41.000,38.000,38.000,35.700,41.300,36.484,42.630,39.887,44.000,45.000,47.000,38.000,64.000,34.000,47.400,40.696,36.905,29.000,30.000,29.000,29.000,25.901,21.099,22.000,31.000,28.000,30.000,22.000,37.000,22.000,26.000,30.000,24.000,25.000,18.000,19.000,21.000,26.000,19.000,19.000,18.000,15.000,14.000,12.543,15.785,10.672,10.000,12.000,8.000,2.000,7.000,7.000,3.000,4.379,3.621,6.000,4.000,1.000,3.000,0.000,2.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9586.36, 13.3,749.9,1.000,1.83,7.52,810.1,ON,65.536,87.928,70.411,71.050,1.911,2.652689e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
27,28/4/2020,17:27:41,21.8,99.6,43.4,6.80961e-008,1.82672e-005,,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,2.000,4.000,4.000,4.000,5.000,6.000,2.000,9.000,9.000,10.000,18.000,13.573,12.427,17.000,18.000,20.000,16.000,18.887,20.113,26.000,34.000,27.000,36.000,31.000,37.026,42.974,34.700,36.232,40.068,41.000,50.000,36.000,32.000,29.000,45.000,42.000,31.000,40.399,35.601,24.000,31.651,27.350,28.000,33.117,31.883,27.000,18.000,26.000,34.000,35.000,38.000,28.000,38.000,33.000,30.000,31.000,28.000,26.000,22.000,22.000,19.000,25.000,20.000,19.000,19.000,15.000,15.000,17.000,15.000,12.000,9.997,9.003,5.000,9.000,2.000,5.000,4.000,2.000,3.000,5.000,1.000,1.000,1.000,0.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9586.36, 13.3,749.9,1.000,1.83,7.52,810.1,ON,67.956,90.869,72.984,59.352,1.921,2.601473e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
28,28/4/2020,17:33:11,21.9,99.6,43.3,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,5.000,3.000,5.000,7.000,5.000,7.000,9.000,7.000,13.709,12.291,12.000,24.000,21.000,21.000,24.020,22.980,31.000,23.000,30.000,28.050,37.470,33.480,35.000,41.837,41.163,34.506,46.230,57.265,51.000,40.000,46.000,33.239,55.762,56.000,38.000,36.905,45.095,44.000,40.000,27.000,27.000,33.000,37.000,21.000,36.000,29.000,22.000,28.000,32.000,32.768,34.232,36.000,27.000,35.000,31.329,22.671,29.000,28.000,18.261,16.739,17.000,21.000,19.000,14.985,21.015,18.000,14.000,14.000,15.000,10.000,15.000,11.000,9.000,3.000,6.000,8.000,5.000,4.000,1.000,1.000,3.000,2.000,2.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,65.903,89.929,71.677,55.232,1.924,2.883347e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
29,28/4/2020,17:38:41,21.9,99.6,43.2,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,3.000,2.000,3.000,8.000,11.000,4.000,14.000,19.000,12.000,20.000,20.000,19.709,12.291,15.000,21.000,23.000,16.000,22.000,27.000,15.000,19.000,32.000,30.000,40.520,43.480,28.000,48.000,29.868,38.132,57.000,54.000,64.824,36.176,48.276,30.724,50.000,56.286,43.715,27.000,44.378,49.622,45.000,43.001,35.265,28.736,20.000,24.000,37.000,25.000,33.000,32.000,23.000,26.000,25.000,29.000,25.000,32.343,24.657,15.000,27.619,17.282,21.099,24.000,19.000,18.000,8.000,14.000,25.000,7.000,14.000,9.000,6.000,11.000,12.918,3.082,8.000,6.000,2.000,5.000,0.000,2.000,0.000,4.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,59.765,80.206,63.959,57.255,1.925,2.958608e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
30,28/4/2020,17:44:11,21.9,99.6,43.1,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,1.000,3.000,3.000,4.000,4.000,6.000,9.785,8.215,13.000,12.000,24.728,28.272,15.000,22.000,28.000,25.000,20.000,31.000,24.000,19.000,23.000,23.000,30.000,31.000,37.000,26.050,30.470,36.130,30.350,30.837,37.163,30.000,41.000,47.000,38.000,49.000,35.276,41.724,47.000,58.643,35.408,40.950,48.000,27.000,31.000,40.000,27.000,23.000,21.000,43.000,31.000,41.000,27.000,19.508,24.031,25.461,24.000,26.000,27.000,28.000,31.000,28.849,24.151,25.000,24.000,17.000,20.000,14.000,21.000,12.000,15.000,15.000,3.000,9.000,9.000,5.000,6.000,6.000,5.000,4.000,2.000,1.000,1.000,1.000,4.000,1.000,3.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,57.074,76.468,59.960,68.539,1.971,3.030933e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
31,28/4/2020,17:49:41,21.9,99.6,43.0,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,1.000,1.000,4.000,1.000,5.000,4.000,5.000,7.000,6.000,15.000,19.000,7.000,16.000,16.000,21.709,19.476,17.815,24.000,25.000,26.514,16.487,21.000,21.000,25.000,27.000,17.000,25.520,28.480,27.000,39.837,36.163,47.000,37.000,44.000,43.000,49.000,49.000,52.000,47.000,57.643,46.358,34.905,41.095,36.000,50.000,44.000,42.264,30.736,37.000,34.000,28.000,49.209,38.791,33.000,45.000,31.000,29.000,36.000,31.000,35.000,29.000,34.000,28.000,27.000,20.000,24.000,18.000,22.000,11.000,12.000,13.682,12.318,15.215,21.785,14.000,4.000,5.000,7.000,9.000,8.000,6.000,3.000,4.000,2.000,1.000,1.000,3.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,65.051,85.039,67.484,68.539,1.955,3.079620e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
32,28/4/2020,17:55:11,21.9,99.6,42.9,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,3.000,6.000,3.000,8.000,5.000,11.000,7.000,8.000,8.000,10.000,14.185,17.815,22.000,19.232,20.768,25.000,21.000,21.000,19.000,24.000,23.000,23.000,25.000,32.000,37.000,34.000,41.000,37.735,48.265,49.000,41.000,45.276,43.724,42.000,40.000,41.000,37.000,39.000,34.000,40.000,33.000,20.000,29.000,27.000,23.000,29.000,31.105,35.896,23.000,33.000,24.000,34.178,24.822,23.000,35.000,25.329,33.671,28.000,25.000,15.000,17.000,25.000,20.000,13.000,10.000,13.000,10.000,11.215,5.785,9.000,8.000,7.000,9.000,5.000,12.000,3.000,6.000,1.000,2.000,0.000,3.000,2.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,64.323,85.919,69.110,55.232,1.908,2.621771e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
33,28/4/2020,18:00:41,21.9,99.6,42.8,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,0.000,3.000,3.000,5.000,1.000,13.000,3.000,9.000,10.000,11.000,17.000,16.000,12.000,15.000,14.000,23.000,21.000,18.455,28.545,18.000,19.000,20.000,32.000,18.000,36.000,31.000,26.520,36.480,38.000,30.837,34.163,41.506,49.495,46.000,42.000,39.829,47.172,36.000,35.000,44.643,51.357,33.000,42.000,38.000,36.975,24.025,31.264,41.736,37.000,21.000,24.000,29.000,22.000,37.000,38.000,24.000,26.357,20.643,33.000,28.000,25.000,15.000,23.619,16.381,27.000,18.000,19.000,11.000,16.000,10.000,9.000,8.000,14.215,10.785,5.000,5.000,3.000,5.000,4.000,3.000,3.000,5.000,4.000,1.000,1.000,3.000,1.000,3.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,58.653,78.154,62.008,53.280,1.938,2.842613e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
34,28/4/2020,18:06:11,22.0,99.6,42.6,6.81549e-008,1.82767e-005,,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,8.000,9.000,5.000,9.000,7.152,13.848,11.000,9.001,9.999,17.000,15.053,14.947,15.000,9.000,24.000,10.865,18.135,17.000,23.000,24.000,27.000,27.000,27.000,43.000,41.000,42.000,30.000,48.000,37.000,47.711,46.915,41.375,28.000,50.000,45.434,60.566,44.000,53.980,35.696,51.325,32.000,35.000,40.000,40.000,35.000,32.692,33.308,47.000,23.623,44.378,28.000,25.000,27.000,45.600,23.566,20.990,26.844,20.000,13.000,17.000,16.000,15.000,17.000,18.000,16.000,18.000,18.000,15.103,13.897,6.000,7.000,11.000,7.000,6.000,4.000,8.000,4.000,6.000,3.000,1.000,2.000,2.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9590.00, 13.3,749.9,1.000,1.83,7.52,810.2,ON,67.063,85.434,68.874,71.050,1.913,2.840208e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
35,28/4/2020,18:11:41,22.0,99.6,42.6,6.81549e-008,1.82767e-005,,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,2.000,2.000,3.000,3.000,5.000,6.000,12.000,7.000,10.000,8.000,12.000,15.000,13.000,13.000,20.000,20.000,19.000,16.000,27.000,21.000,20.081,22.794,20.125,32.000,31.240,36.760,35.000,28.000,43.000,41.000,40.000,31.000,48.072,38.994,38.935,40.434,30.566,48.000,35.000,47.000,28.000,30.000,29.000,36.000,11.704,27.296,20.564,32.436,17.492,30.508,20.000,28.000,28.000,20.000,15.000,21.000,26.156,25.844,19.000,22.742,18.258,14.000,23.000,17.000,8.000,12.000,9.558,7.442,13.103,4.897,7.000,10.000,5.000,5.000,4.000,6.000,4.000,3.000,1.000,2.000,4.000,1.000,1.000,2.000,1.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9590.00, 13.3,749.9,1.000,1.83,7.52,810.2,ON,63.355,84.269,67.626,61.527,1.900,2.405742e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
36,28/4/2020,18:17:11,21.9,99.6,42.5,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,0.000,2.000,3.000,0.000,6.000,5.000,8.000,14.000,12.000,11.000,11.000,23.000,19.000,21.000,19.000,20.185,25.252,33.564,20.000,15.000,27.000,19.000,32.000,19.140,23.860,24.000,28.000,28.000,36.000,37.000,42.000,41.506,38.495,41.000,49.000,44.000,55.000,53.000,40.700,42.943,47.357,43.000,41.000,41.000,43.000,40.000,18.000,24.000,31.910,42.090,35.000,21.000,20.690,20.310,33.539,23.461,15.000,17.000,31.000,21.000,20.000,18.000,16.619,16.381,15.000,16.000,22.000,17.000,10.000,21.000,15.000,12.000,10.215,9.785,8.948,5.052,9.000,7.000,5.000,6.000,2.000,2.000,5.000,3.000,2.648,0.352,5.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,58.507,78.103,61.198,61.527,1.958,2.912501e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
37,28/4/2020,18:22:41,22.0,99.6,42.5,6.81549e-008,1.82767e-005,,0.000,0.000,0.000,0.000,0.000,0.000,2.000,9.000,6.000,6.000,18.000,18.000,13.000,24.504,34.496,33.000,26.000,43.000,34.000,28.582,37.471,31.947,36.000,29.085,40.915,46.000,35.000,29.000,18.000,33.000,33.000,24.000,28.467,31.533,34.000,37.676,48.324,44.538,45.462,42.000,48.000,55.000,55.033,54.968,53.434,40.566,45.390,53.610,36.000,26.000,36.000,28.056,35.944,35.000,26.000,30.000,16.000,27.000,28.000,21.000,39.000,24.000,17.000,19.000,31.000,25.000,21.000,13.000,21.000,14.000,22.000,16.000,18.000,10.201,22.655,17.144,16.000,15.000,6.000,7.000,14.000,5.827,7.173,6.000,4.375,3.625,4.000,1.000,3.000,3.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9590.00, 13.3,749.9,1.000,1.83,7.52,810.2,ON,50.798,69.468,53.543,25.946,1.995,3.572946e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
38,28/4/2020,18:28:11,22.0,99.6,42.4,6.81549e-008,1.82767e-005,,0.000,0.000,0.000,0.000,0.000,1.000,2.000,2.000,3.000,12.000,11.561,7.439,17.000,20.000,20.000,29.000,31.000,18.000,40.000,22.000,21.000,18.000,32.000,30.000,23.000,23.000,19.000,21.000,20.000,25.000,25.000,31.000,35.467,28.533,41.000,38.000,49.311,40.689,39.000,41.000,50.000,50.000,58.000,61.000,66.000,56.000,60.695,40.305,39.675,40.325,32.232,31.768,35.219,21.781,23.000,22.000,20.000,27.000,26.000,16.346,30.655,24.000,24.000,25.000,26.000,20.000,20.000,29.000,12.000,17.000,23.000,20.000,17.000,15.201,7.799,11.000,10.000,16.000,7.000,10.000,12.000,5.000,7.000,4.000,3.000,3.000,6.000,3.000,6.000,1.000,2.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9590.00, 13.3,749.9,1.000,1.83,7.52,810.2,ON,56.252,73.486,57.350,26.896,1.975,3.225863e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
39,28/4/2020,18:33:41,22.0,99.6,42.3,6.81549e-008,1.82767e-005,,0.000,0.000,0.000,0.000,0.000,1.000,2.000,2.000,10.000,6.000,10.000,5.000,10.000,18.000,18.000,17.000,15.908,25.092,20.000,32.582,23.418,22.000,20.313,21.687,28.000,22.000,27.705,19.295,25.000,17.000,27.875,26.125,27.000,33.240,36.056,51.056,42.648,40.000,45.000,55.000,45.625,57.375,57.033,40.968,50.434,46.566,57.695,49.305,43.351,39.650,36.000,32.000,34.219,30.781,42.000,43.000,25.000,20.492,17.508,21.000,30.000,20.000,27.000,23.000,22.000,28.000,18.000,20.000,23.742,17.258,25.000,17.000,16.000,16.000,15.000,15.000,9.000,10.000,13.000,8.847,13.153,5.000,7.923,8.077,3.000,1.000,4.000,1.000,5.000,2.000,2.000,0.000,3.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9590.00, 13.3,749.9,1.000,1.83,7.52,810.2,ON,58.462,76.541,60.161,61.527,1.964,3.145053e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
40,28/4/2020,18:39:11,22.0,99.6,42.2,6.81549e-008,1.82767e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,3.000,2.561,4.439,8.000,6.000,12.000,11.000,8.000,10.000,12.000,11.582,21.418,18.000,26.000,18.000,18.000,20.000,22.000,29.000,26.000,30.000,25.000,30.000,34.467,33.533,43.000,39.676,33.635,46.227,56.462,44.711,47.289,57.000,55.000,49.000,53.000,45.841,38.854,41.305,36.000,41.766,43.235,39.000,34.000,32.000,29.000,18.000,24.903,30.588,15.508,31.000,25.000,28.000,22.570,30.430,33.000,31.000,25.000,17.000,15.000,16.000,20.000,17.040,24.960,15.000,10.000,15.000,12.000,9.000,7.000,8.000,13.000,7.000,6.000,2.000,9.000,5.000,1.000,4.000,3.656,3.344,3.000,0.000,3.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9590.00, 13.3,749.9,1.000,1.83,7.52,810.2,ON,62.092,82.622,66.055,55.232,1.907,2.867547e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
41,28/4/2020,18:44:41,22.0,99.6,42.2,6.81549e-008,1.82767e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,6.000,6.000,6.000,5.000,5.000,2.000,8.000,9.000,7.895,8.105,14.000,14.000,15.000,15.000,13.000,15.000,23.853,26.147,25.000,31.000,19.000,31.341,25.126,27.533,29.000,37.000,45.311,41.689,31.343,46.368,43.915,35.375,47.000,41.000,30.000,36.000,27.695,33.305,36.351,39.649,32.000,35.000,22.000,18.000,25.000,20.000,26.000,18.000,26.000,20.000,21.000,19.000,13.570,25.430,25.167,25.833,24.000,16.000,14.483,10.517,18.000,19.000,19.594,21.406,15.000,8.000,6.000,5.103,9.897,10.000,11.000,8.000,7.000,3.000,6.000,5.000,5.000,1.000,1.000,1.000,5.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9590.00, 13.3,749.9,1.000,1.83,7.52,810.2,ON,62.338,84.147,67.573,51.397,1.900,2.357953e+003,lockdown measurements b,MASIN,,,optics room,,Detector liquid level low,
